source_url_id,url,source_tables,source_columns,source_types,source_count,use_for_rag,fetch_status,note
URL_044077,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030493,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044078,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030496,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044079,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030497,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044080,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030498,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044081,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030499,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044082,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030500,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044083,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030501,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044084,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030502,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044085,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030503,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044086,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030504,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044087,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030505,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044088,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030506,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044089,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030507,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044090,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030508,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044091,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030509,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044092,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030510,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044093,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030513,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044094,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030514,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044095,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030515,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044096,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030516,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044097,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030517,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044098,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030518,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044099,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030519,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044100,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030520,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044101,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030521,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044102,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030522,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044103,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030523,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044104,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030524,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044105,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030525,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044106,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030526,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044107,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030527,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044108,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030528,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_044109,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030529,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044110,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030531,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044111,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030533,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044112,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030534,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044113,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030535,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044114,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030536,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044115,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030537,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044116,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030538,person_relations,detail_url,PERSON_DETAIL,10,Y,PENDING,
URL_044117,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030540,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044118,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030541,person_relations,detail_url,PERSON_DETAIL,24,Y,PENDING,
URL_044119,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030542,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044120,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030544,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044121,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030545,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044122,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030546,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044123,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030547,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044124,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030549,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044125,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030550,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044126,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030551,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044127,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030552,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044128,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030553,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044129,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030554,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044130,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030555,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044131,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030557,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044132,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030558,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044133,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030559,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_044134,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030560,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044135,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030561,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044136,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030562,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044137,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030563,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044138,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030564,person_relations,detail_url,PERSON_DETAIL,20,Y,PENDING,
URL_044139,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030565,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044140,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030566,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044141,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030567,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044142,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030568,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044143,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030569,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044144,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030571,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044145,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030572,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044146,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030573,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044147,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030574,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044148,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030575,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044149,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030577,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044150,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030578,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044151,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030579,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044152,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030581,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044153,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030582,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044154,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030583,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044155,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030584,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044156,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030585,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044157,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030586,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_044158,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030587,person_relations,detail_url,PERSON_DETAIL,13,Y,PENDING,
URL_044159,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030588,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_044160,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030590,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044161,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030591,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044162,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030592,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044163,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030593,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044164,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030594,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044165,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030595,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044166,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030596,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044167,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030597,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044168,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030598,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044169,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030599,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044170,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030600,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_044171,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030601,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044172,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030602,person_relations,detail_url,PERSON_DETAIL,11,Y,PENDING,
URL_044173,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030603,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044174,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030604,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044175,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030605,person_relations,detail_url,PERSON_DETAIL,10,Y,PENDING,
URL_044176,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030606,person_relations,detail_url,PERSON_DETAIL,10,Y,PENDING,
URL_044177,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030609,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044178,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030610,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044179,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030611,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044180,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030612,person_relations,detail_url,PERSON_DETAIL,11,Y,PENDING,
URL_044181,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030613,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044182,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030614,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044183,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030615,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044184,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030616,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_044185,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030617,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044186,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030618,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_044187,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030620,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044188,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030621,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044189,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030623,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044190,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030624,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044191,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030625,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044192,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030626,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044193,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030627,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044194,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030628,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044195,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030630,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044196,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030631,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044197,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030632,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044198,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030633,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044199,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030634,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044200,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030635,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044201,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030636,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044202,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030637,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044203,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030638,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044204,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030639,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044205,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030640,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044206,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030641,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044207,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030642,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_044208,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030643,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044209,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030646,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044210,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030647,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044211,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030648,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044212,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030649,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044213,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030650,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044214,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030651,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044215,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030652,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044216,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030653,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044217,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030654,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044218,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030656,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_044219,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030657,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044220,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030660,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044221,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030661,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044222,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030662,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_044223,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030663,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044224,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030664,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044225,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030665,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044226,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030666,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_044227,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030667,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044228,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030669,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044229,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030670,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044230,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030672,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044231,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030673,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044232,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030674,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044233,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030675,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044234,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030676,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_044235,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030678,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044236,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030679,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044237,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030680,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044238,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030681,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044239,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030682,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044240,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030683,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044241,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030684,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044242,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030685,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044243,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030686,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_044244,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030687,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_044245,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030688,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_044246,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030689,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_044247,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030690,person_relations,detail_url,PERSON_DETAIL,20,Y,PENDING,
URL_044248,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P030691,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
