canonical_term,category,count,problem_ids
영은관,기관,1,['cj_v41_0768']
귀법사,문화재,1,['cj_v41_0768']
공접,문헌,1,['cj_v41_0768']
청교역,지명,1,['cj_v41_0768']
북연,국가,1,['cj_v41_0767']
우표,유물,1,['cj_v41_0172']
정효 공주,인물,1,['cj_v41_0767']
패강진,유적,1,['cj_v41_0766']
황산 벌판,지명,1,['cj_v41_0763']
사액,제도,1,['cj_v41_0171']
향사,제도,1,['cj_v41_0171']
도독,제도,1,['cj_v41_0762']
독살,제도,1,['cj_v41_0762']
덕솔,제도,1,['cj_v41_0762']
동서무,유적,1,['cj_v41_0171']
후부,제도,1,['cj_v41_0762']
숭선사,문화재,1,['cj_v41_0770']
숭선사지,유적,1,['cj_v41_0770']
러시아 함대,기관,1,['cj_v41_0176']
무애,사상,1,['cj_v41_0008']
설총,인물,1,['cj_v41_0008']
대한제국 대신,기관,1,['cj_v41_0176']
면사무소,기관,1,['cj_v41_0136']
공출,제도,1,['cj_v41_0136']
사정부,기관,1,['cj_v41_0007']
학도병,제도,1,['cj_v41_0136']
강주,지명,1,['cj_v41_0007']
김학순,인물,1,['cj_v41_0136']
이소응,인물,1,['cj_v41_0175']
전라 감영군,기관,1,['cj_v41_0175']
우금치 전적,유적,1,['cj_v41_0175']
프레이저,인물,1,['cj_v41_0174']
경찬회,사건,1,['cj_v41_0778']
계문,문헌,1,['cj_v41_0778']
남이의 옥사,사건,1,['cj_v41_0777']
어전준천제명첩,문헌,1,['cj_v41_0776']
구구사,문화재,1,['cj_v41_0775']
홍양시,문화재,1,['cj_v41_0775']
예찬,문헌,1,['cj_v41_0775']
안서도호부,기관,1,['cj_v41_0775']
우왕,인물,1,['cj_v41_0774']
신앙 결사 운동,사상,1,['cj_v41_0773']
송광사,문화재,1,['cj_v41_0773']
에디슨,인물,1,['cj_v41_0174']
호우총 청동 그릇,유물,1,['cj_v41_img_63_15']
4부 학당,기관,1,['cj_v41_0771']
덕원부,지명,1,['cj_v41_img_49_39']
신명 왕후,인물,1,['cj_v41_0770']
육조,기관,1,['cj_v41_0783']
성명회,단체,1,['cj_v41_0132']
성시전도,문화재,1,['cj_v41_0782']
좌우,단체,1,['cj_v41_0178']
종루,지명,1,['cj_v41_0782']
정온,인물,1,['cj_v41_0781']
오달제,인물,1,['cj_v41_0781']
윤집,인물,1,['cj_v41_0781']
홍익한,인물,1,['cj_v41_0781']
현절사,문화재,1,['cj_v41_0781']
삼학사,인물,1,['cj_v41_0781']
하얼빈 의거,사건,1,['cj_v41_0177']
전랑,제도,1,['cj_v41_0780']
격몽요결,문헌,1,['cj_v41_0779']
권람,인물,1,['cj_v41_0778']
수륙재,제도,1,['cj_v41_0778']
구두 수선공,인물,1,['cj_v41_0790']
황국협회,단체,1,['cj_v41_0790']
성금,유물,1,['cj_v41_0790']
김총집,인물,1,['cj_v41_0789']
4월 참변,사건,1,['cj_v41_0177']
이동휘,인물,1,['cj_v41_0177']
인인 평등권,사상,1,['cj_v41_0787']
이수광,인물,1,['cj_v41_0785']
전로 한족 대표 회의,단체,1,['cj_v41_0177']
대동공보,문헌,1,['cj_v41_0177']
우수리스크,지명,1,['cj_v41_0177']
일본 해군,기관,1,['cj_v41_0176']
이상적,인물,1,['cj_v41_0784']
정당,기관,1,['cj_v41_0783']
비빈 간택,제도,1,['cj_v41_0783']
판하,제도,1,['cj_v41_0783']
경교장,유적,1,['cj_v41_0797']
대한국민군,기관,1,['cj_v41_0180']
백범,인물,1,['cj_v41_0797']
표준어 사정안,문헌,1,['cj_v41_0796']
어랑촌,지명,1,['cj_v41_0180']
백운평,지명,1,['cj_v41_0180']
강근호,인물,1,['cj_v41_0180']
애정,사상,1,['cj_v41_0794']
공평,사상,1,['cj_v41_0794']
경성 천도교 기념관,기관,1,['cj_v41_0794']
제7회 전국대회,단체,1,['cj_v41_0794']
해운대,지명,1,['cj_v41_0180']
해학유서,문헌,1,['cj_v41_0179']
쓰시마성,유적,1,['cj_v41_0792']
군산근대역사박물관,기관,1,['cj_v41_0792']
2ㆍ8 독립 선언,문헌,1,['cj_v41_0178']
연남산,인물,1,['cj_v41_0803']
상장군,제도,1,['cj_v41_0803']
살리타이,인물,1,['cj_v41_0803']
금동석가여래좌상,문화재,1,['cj_v41_img_63_46']
광주 하사창동 출토 철불,문화재,1,['cj_v41_img_63_46']
소조불상,문화재,1,['cj_v41_img_63_46']
자기회사,기관,1,['cj_v41_0178']
서로군정서,단체,1,['cj_v41_0134']
인민 개혁당 재건위 사건,사건,1,['cj_v41_0800']
3·15 의거,사건,1,['cj_v41_0800']
대한독립운동가,단체,1,['cj_v41_0133']
연해주 우수리스크,지명,1,['cj_v41_0132']
흥남 철수,사건,1,['cj_v41_0799']
메러디스 빅토리호,유물,1,['cj_v41_0799']
상공학교,기관,1,['cj_v41_0131']
한성주보,문헌,1,['cj_v41_0130']
연남건,인물,1,['cj_v41_0811']
요동성,유적,1,['cj_v41_0811']
22부,제도,1,['cj_v41_0810']
청량리,지명,1,['cj_v41_0130']
흥무대왕,인물,1,['cj_v41_0809']
진천,지명,1,['cj_v41_0809']
서대문,지명,1,['cj_v41_0130']
금동관,문화재,1,['cj_v41_img_64_04']
황무지 개간권 요구 저지 운동,사건,1,['cj_v41_0129']
후한서 동이열전,문헌,1,['cj_v41_0807']
고종 강제 퇴위 반대 운동,사건,1,['cj_v41_0129']
동방광산,기관,1,['cj_v41_0182']
국민 대회,사건,1,['cj_v41_0804']
내상,제도,1,['cj_v41_0803']
부산 첨사,제도,1,['cj_v41_0803']
영공,인물,1,['cj_v41_0803']
이자연 묘지명,문헌,1,['cj_v41_0816']
경원 예시 가문,단체,1,['cj_v41_0816']
평원 고무 공장 쟁의,사건,1,['cj_v41_0182']
강주용,인물,1,['cj_v41_0182']
삭주,지명,1,['cj_v41_0007']
한주,지명,1,['cj_v41_0007']
곽주,지명,1,['cj_v41_0815']
통주,지명,1,['cj_v41_0815']
흥화진,지명,1,['cj_v41_0815']
대한민국 임시 의정원,기관,1,['cj_v41_0181']
시무책 10조,문헌,1,['cj_v41_0813']
염장,인물,1,['cj_v41_0813']
궁복,인물,1,['cj_v41_0813']
이정기,인물,1,['cj_v41_0812']
신극,문헌,1,['cj_v41_0126']
연남생,인물,1,['cj_v41_0811']
금천교,문화재,1,['cj_v41_0821']
돈화문,문화재,1,['cj_v41_0821']
박팽년,인물,1,['cj_v41_0820']
최항,인물,1,['cj_v41_0820']
치악산,문헌,1,['cj_v41_0126']
원주 법천사지 지광국사 탑비,문화재,1,['cj_v41_img_64_16']
평창 월정사 팔각 구층 석탑,문화재,1,['cj_v41_img_64_16']
태자,인물,1,['cj_v41_0819']
환구단 터,유적,1,['cj_v41_0126']
몽골 침략,사건,1,['cj_v41_0818']
홍릉,유적,1,['cj_v41_0818']
상행위,제도,1,['cj_v41_0817']
환도,사건,1,['cj_v41_0816']
그날이 오면,문헌,1,['cj_v41_0184']
4ㆍ3 사건,사건,1,['cj_v41_0183']
이자연,인물,1,['cj_v41_0816']
동문선,문헌,1,['cj_v41_0825']
서거정,인물,1,['cj_v41_0825']
동학교도,단체,1,['cj_v41_0824']
상정이정청,기관,1,['cj_v41_0824']
육두품,제도,1,['cj_v41_0823']
채은관,기관,1,['cj_v41_0823']
율곡전서,문헌,1,['cj_v41_0822']
아우내 장터,지명,1,['cj_v41_0183']
직월,인물,1,['cj_v41_0822']
부약정,인물,1,['cj_v41_0822']
도약정,인물,1,['cj_v41_0822']
약법,문헌,1,['cj_v41_0822']
약계,단체,1,['cj_v41_0822']
약문,문헌,1,['cj_v41_0822']
일제,국가,1,['cj_v41_0821']
낙선재,문화재,1,['cj_v41_0821']
고종 친정,사건,1,['cj_v41_0833']
민태호,인물,1,['cj_v41_0833']
민영목,인물,1,['cj_v41_0833']
독립기념관,문화재,1,['cj_v41_0183']
망향의 동산,유적,1,['cj_v41_0183']
환재집,문헌,1,['cj_v41_0831']
아학편,문헌,1,['cj_v41_0830']
사의재,유적,1,['cj_v41_0830']
보은산방,유적,1,['cj_v41_0830']
혜장선사,인물,1,['cj_v41_0830']
다산초당,유적,1,['cj_v41_0830']
일본군 위안부,사건,1,['cj_v41_0183']
조영식,인물,1,['cj_v41_0828']
임종국,인물,1,['cj_v41_0183']
사명대사,인물,1,['cj_v41_0827']
○○시,지명,1,['cj_v41_0183']
징용,제도,1,['cj_v41_0842']
조선 사람 조선 것,사상,1,['cj_v41_0841']
대학 졸업 정원제,제도,1,['cj_v41_0189']
부민관 폭파 사건,사건,1,['cj_v41_0840']
민족 협동 전선,단체,1,['cj_v41_0840']
홍명희,인물,1,['cj_v41_0840']
허현,인물,1,['cj_v41_0840']
부산 아시안 게임,사건,1,['cj_v41_0189']
한미 상호 방위 원조 협정,조약,1,['cj_v41_0188']
베트남 파병,사건,1,['cj_v41_0188']
중화인민공화국,국가,1,['cj_v41_0188']
조칙 5조,문헌,1,['cj_v41_0835']
6ㆍ25 전쟁 정전 협정,조약,1,['cj_v41_0188']
탁지아문,기관,1,['cj_v41_0834']
아노토,인물,1,['cj_v41_0834']
텐진 조약,조약,1,['cj_v41_0833']
고공 시위,사건,1,['cj_v41_0853']
임청각,유적,1,['cj_v41_0853']
강수,인물,1,['cj_v41_0852']
임시 헌장,문헌,1,['cj_v41_0187']
고향,문헌,1,['cj_v41_0184']
국민 방위군 설치법,제도,1,['cj_v41_0850']
대한민국 헌법,제도,1,['cj_v41_0850']
랴오둥반도,지명,1,['cj_v41_0128']
대통령 직선제 개헌,제도,1,['cj_v41_0849']
경기도 광주 대단지,지명,1,['cj_v41_0848']
독일,국가,1,['cj_v41_0128']
광무 개혁,정책,1,['cj_v41_0846']
교조 신원 운동,사건,1,['cj_v41_0127']
명성왕후,인물,1,['cj_v41_0126']
광주시,지명,1,['cj_v41_0191']
근로 보국대,기관,1,['cj_v41_0842']
손탁 호텔 터,유적,1,['cj_v41_0126']
유인원,인물,1,['cj_v41_0858']
손인사,인물,1,['cj_v41_0858']
구 러시아 공사관,유적,1,['cj_v41_0126']
천도,제도,1,['cj_v41_0857']
졸본,지명,1,['cj_v41_0857']
유리왕,인물,1,['cj_v41_0857']
석사자상,문화재,1,['cj_v41_img_65_04']
합문안의정소,기관,1,['cj_v41_0125']
개화 정강,문헌,1,['cj_v41_0125']
성기,인물,1,['cj_v41_0855']
목책,유적,1,['cj_v41_0854']
3ㆍ1 민주 구국 선언,문헌,1,['cj_v41_0190']
대학 교수단,단체,1,['cj_v41_0190']
봉기,사건,1,['cj_v41_0853']
배수의 진,사건,1,['cj_v41_0853']
심향사,문화재,1,['cj_v41_0864']
우서의 12목 제도,제도,1,['cj_v41_0863']
김품석,인물,1,['cj_v41_0006']
고타소,인물,1,['cj_v41_0006']
3ㆍ15 의거,사건,1,['cj_v41_0190']
2ㆍ28 민주 운동,사건,1,['cj_v41_0190']
고이,인물,1,['cj_v41_0005']
3ㆍ8 민주 의거,사건,1,['cj_v41_0190']
순식,인물,1,['cj_v41_0862']
대구 동화사 비로암 삼층 석탑 납석사리호,문화재,1,['cj_v41_0861']
회강왕,인물,1,['cj_v41_0861']
민애왕,인물,1,['cj_v41_0861']
중학교 무시험 진학 제도,제도,1,['cj_v41_0189']
노인장기요양보험법,제도,1,['cj_v41_0189']
고종실록,문헌,1,['cj_v41_0123']
은입사,유물,1,['cj_v41_img_49_27']
충렬록,문헌,1,['cj_v41_0873']
옥순봉도,문화재,1,['cj_v41_img_65_22']
안견,인물,1,['cj_v41_img_65_22']
예송 논쟁,사건,1,['cj_v41_0871']
토청,유물,1,['cj_v41_img_49_27']
경제육전,문헌,1,['cj_v41_0870']
육전,제도,1,['cj_v41_0870']
용장산성,유적,1,['cj_v41_0869']
회군,사건,1,['cj_v41_0869']
회회청,유물,1,['cj_v41_img_49_27']
흑산도,지명,1,['cj_v41_0868']
판도,지명,1,['cj_v41_0868']
정해현,지명,1,['cj_v41_0868']
기삼만,인물,1,['cj_v41_0867']
천견충의군,기관,1,['cj_v41_0866']
국보 제258호,문화재,1,['cj_v41_img_49_27']
구재 학당,기관,1,['cj_v41_0889']
박○○,인물,1,['cj_v41_0888']
정교,인물,1,['cj_v41_0886']
군대 해산,사건,1,['cj_v41_0883']
동이전,문헌,1,['cj_v41_0193']
네덜란드,국가,1,['cj_v41_0882']
쓰즈키,인물,1,['cj_v41_0882']
하야시,인물,1,['cj_v41_0882']
고부 농민,단체,1,['cj_v41_0881']
하도감,기관,1,['cj_v41_0880']
푸트,인물,1,['cj_v41_0879']
신재효,인물,1,['cj_v41_0878']
수궁가,문헌,1,['cj_v41_0878']
화포,유물,1,['cj_v41_0876']
화성 행궁,유적,1,['cj_v41_0874']
김창협,인물,1,['cj_v41_0873']
성 고문 사건,사건,1,['cj_v41_0898']
부천 경찰서,기관,1,['cj_v41_0898']
푸에블로호 나포 사건,사건,1,['cj_v41_0896']
중국 국민당,단체,1,['cj_v41_0893']
사할린,지명,1,['cj_v41_0892']
고등 경찰,기관,1,['cj_v41_0891']
재무부 총장,기관,1,['cj_v41_0891']
교통부 차장,기관,1,['cj_v41_0891']
조선 여자 교육회,단체,1,['cj_v41_0890']
삼국지,문헌,1,['cj_v41_0193']
조선 민립 대학 설립 기성회,단체,1,['cj_v41_0890']
여자 고등 보통학교,기관,1,['cj_v41_0890']
고등 보통학교,기관,1,['cj_v41_0890']
고등 여학교령,제도,1,['cj_v41_0890']
중학교령,제도,1,['cj_v41_0890']
소학교령,제도,1,['cj_v41_0890']
알천,지명,1,['cj_v41_0906']
금동제 가면,유물,1,['cj_v41_0193']
덧무늬 토기,유물,1,['cj_v41_0192']
사택적덕,인물,1,['cj_v41_0904']
사리봉영기,문헌,1,['cj_v41_0904']
익산 미륵사지 서탑,문화재,1,['cj_v41_0904']
천마총 금관,유물,1,['cj_v41_img_66_03']
청동 은입사 물가풍경무늬 정병,유물,1,['cj_v41_img_66_03']
21세기 새로운 한일 파트너십 공동 선언,문헌,1,['cj_v41_0900']
오부치,인물,1,['cj_v41_0900']
광주 대단지,지명,1,['cj_v41_img_50_50']
무성 서원,문화재,1,['cj_v41_0899']
유형원,인물,1,['cj_v41_0899']
반계수록,문헌,1,['cj_v41_0899']
풍패지관,문화재,1,['cj_v41_0899']
전라 감영,기관,1,['cj_v41_0899']
10ㆍ4 남북 공동 선언,문헌,1,['cj_v41_0191']
충주성 전투,사건,1,['cj_v41_0912']
강화중성,유적,1,['cj_v41_0912']
국보 제11호,문화재,1,['cj_v41_img_51_09']
관직,제도,1,['cj_v41_0911']
관청,기관,1,['cj_v41_0911']
참정,제도,1,['cj_v41_0909']
문하시랑평장사,제도,1,['cj_v41_0909']
공음전시법,제도,1,['cj_v41_0909']
미륵전,문화재,1,['cj_v41_0908']
몽골풍,사상,1,['cj_v41_0907']
서역,지명,1,['cj_v41_0907']
크라스키노 성 유적,유적,1,['cj_v41_0907']
김헌창의 난,사건,1,['cj_v41_0906']
에노,인물,1,['cj_v41_0906']
조문휴,인물,1,['cj_v41_0199']
김경서,인물,1,['cj_v41_0919']
청하,지명,1,['cj_v41_0919']
무순,지명,1,['cj_v41_0919']
누르하치,인물,1,['cj_v41_0919']
정문형,인물,1,['cj_v41_0918']
경자자,유물,1,['cj_v41_0917']
이방실,인물,1,['cj_v41_0916']
안우,인물,1,['cj_v41_0916']
허왕부,기관,1,['cj_v41_0199']
정암사 수마노탑,문화재,1,['cj_v41_img_66_17']
정혜사지 13층 석탑,문화재,1,['cj_v41_img_66_17']
수선사,기관,1,['cj_v41_0915']
함화,제도,1,['cj_v41_0199']
월남사지,유적,1,['cj_v41_0915']
천호,제도,1,['cj_v41_0914']
쌍성,지명,1,['cj_v41_0914']
초,국가,1,['cj_v41_0927']
진,국가,1,['cj_v41_0927']
맹자,인물,1,['cj_v41_0927']
독립당,단체,1,['cj_v41_0926']
비문,문헌,1,['cj_v41_0199']
방수성,유적,1,['cj_v41_0925']
평양부,지명,1,['cj_v41_0925']
동물원,기관,1,['cj_v41_0924']
하멜,인물,1,['cj_v41_0922']
사상 의학,사상,1,['cj_v41_img_66_24']
을병연행록,문헌,1,['cj_v41_img_66_24']
균역사실,문헌,1,['cj_v41_0921']
청계천 준설 공사,정책,1,['cj_v41_0921']
수문상친림관역도,문화재,1,['cj_v41_0921']
금산 칠백의총,유적,1,['cj_v41_0920']
동래부순절도,문화재,1,['cj_v41_0920']
아와 비아,사상,1,['cj_v41_0927']
역사란 무엇인가,문헌,1,['cj_v41_0927']
속국고,문헌,1,['cj_v41_0927']
국서고,문헌,1,['cj_v41_0927']
국어고,문헌,1,['cj_v41_0927']
물산고,문헌,1,['cj_v41_0927']
의장고,문헌,1,['cj_v41_0927']
직관고,문헌,1,['cj_v41_0927']
지리고,문헌,1,['cj_v41_0927']
신고,문헌,1,['cj_v41_0927']
군고,문헌,1,['cj_v41_0927']
내구장각,기관,1,['cj_v41_0927']
보살상,유물,1,['cj_v41_0199']
해동 삼국,국가,1,['cj_v41_0927']
춘추,문헌,1,['cj_v41_0927']
노,국가,1,['cj_v41_0927']
조선은행 대구 지점 폭탄 의거,사건,1,['cj_v41_0937']
장진홍,인물,1,['cj_v41_0937']
신라 금관총 금관 및 금제,유물,1,['cj_v41_img_47_05']
발해 돌사자상,문화재,1,['cj_v41_img_47_05']
백제 무령왕릉 석수,문화재,1,['cj_v41_img_47_05']
가야 기마인물형뿔잔,유물,1,['cj_v41_img_47_05']
아미타불,사상,1,['cj_v41_0199']
국보 제287호,문화재,1,['cj_v41_img_47_05']
함화 4년명 불비상,유물,1,['cj_v41_0199']
청포도,문헌,1,['cj_v41_0937']
시무 10조,정책,1,['cj_v41_0198']
한일 병합,사건,1,['cj_v41_0934']
녹진,인물,1,['cj_v41_0198']
김현창의 난,사건,1,['cj_v41_0198']
선묘,인물,1,['cj_v41_0197']
손병희,인물,1,['cj_v41_0928']
8양군,기관,1,['cj_v41_0201']
명농,인물,1,['cj_v41_0949']
국중대회,제도,1,['cj_v41_0948']
6위,기관,1,['cj_v41_0201']
이항,인물,1,['cj_v41_0119']
울주 검단리 유적,유적,1,['cj_v41_0947']
남북 이산가족 교환 방문,사건,1,['cj_v41_img_66_50']
양전,제도,1,['cj_v41_0118']
오죽헌,문화재,1,['cj_v41_0944']
경원도,지명,1,['cj_v41_0118']
공납,제도,1,['cj_v41_0118']
사행,제도,1,['cj_v41_0117']
식읍,제도,1,['cj_v41_0200']
중국군,기관,1,['cj_v41_0941']
대동강 철교,문화재,1,['cj_v41_0941']
상보,제도,1,['cj_v41_0200']
망이망소이의 난,사건,1,['cj_v41_0958']
삼례,지명,1,['cj_v41_0958']
황도,지명,1,['cj_v41_0957']
왕궁리 5층 석탑,문화재,1,['cj_v41_img_51_09']
신덕,인물,1,['cj_v41_0956']
경신,인물,1,['cj_v41_0954']
김양상,인물,1,['cj_v41_0954']
정림사지 5층 석탑,문화재,1,['cj_v41_img_51_09']
경주 이견대,유적,1,['cj_v41_0953']
능주,지명,1,['cj_v41_0114']
의상,인물,1,['cj_v41_0952']
원교국사,인물,1,['cj_v41_0952']
경주 감은사지 동서 삼층 석탑,문화재,1,['cj_v41_0950']
처인성 전투,사건,1,['cj_v41_0205']
황산대첩비,문화재,1,['cj_v41_0205']
익산 미륵사지 석탑,문화재,1,['cj_v41_0950']
재신,제도,1,['cj_v41_0964']
좌복야,제도,1,['cj_v41_0964']
계사년,사건,1,['cj_v41_0204']
경인년,사건,1,['cj_v41_0204']
사문학,기관,1,['cj_v41_0963']
경주 배동 석조여래삼존 입상,문화재,1,['cj_v41_0962']
목은집,문헌,1,['cj_v41_0962']
2군,기관,1,['cj_v41_0201']
삼전도비,문화재,1,['cj_v41_0961']
정동행중서성,기관,1,['cj_v41_0961']
인공수,인물,1,['cj_v41_0961']
금 정벌,정책,1,['cj_v41_0960']
북계 9성,유적,1,['cj_v41_0960']
국보 제303호,문화재,1,['cj_v41_0210']
평융진,지명,1,['cj_v41_0960']
통태진,지명,1,['cj_v41_0960']
혜경궁 홍씨,인물,1,['cj_v41_0973']
화성능행도,문화재,1,['cj_v41_0973']
여전론,사상,1,['cj_v41_0971']
이여송,인물,1,['cj_v41_0970']
김명원,인물,1,['cj_v41_0970']
매향,제도,1,['cj_v41_0967']
풍기,지명,1,['cj_v41_0967']
신씨,인물,1,['cj_v41_0966']
경제문감,문헌,1,['cj_v41_0208']
해주,지명,1,['cj_v41_0965']
고려인,국가,1,['cj_v41_0965']
달달인,국가,1,['cj_v41_0965']
여진인,국가,1,['cj_v41_0965']
개원로,지명,1,['cj_v41_0965']
시정 개혁,정책,1,['cj_v41_0208']
판이부사,제도,1,['cj_v41_0964']
안향,인물,1,['cj_v41_0208']
이승휴,인물,1,['cj_v41_0207']
황준헌,인물,1,['cj_v41_0980']
미속습유,문헌,1,['cj_v41_0980']
길모어,인물,1,['cj_v41_0979']
우원,기관,1,['cj_v41_0979']
좌원,기관,1,['cj_v41_0979']
신학문,사상,1,['cj_v41_0979']
폐정 개혁,정책,1,['cj_v41_0978']
의병 투쟁,사건,1,['cj_v41_0977']
관세 자주권,제도,1,['cj_v41_0976']
천주당,유적,1,['cj_v41_0974']
북경,지명,1,['cj_v41_0974']
제천,지명,1,['cj_v41_0974']
포청,기관,1,['cj_v41_0974']
원행을묘정리의궤,문헌,1,['cj_v41_0973']
지진,사건,1,['cj_v41_0989']
장지연,인물,1,['cj_v41_0988']
정인보,인물,1,['cj_v41_0988']
조선사,문헌,1,['cj_v41_0988']
이윤재,인물,1,['cj_v41_0988']
징병령,제도,1,['cj_v41_0986']
창씨개명,제도,1,['cj_v41_0986']
홍범도 부대,기관,1,['cj_v41_0985']
길림구국군,단체,1,['cj_v41_0985']
차이시밍,인물,1,['cj_v41_0985']
왕칭현,지명,1,['cj_v41_0985']
태평령,지명,1,['cj_v41_0985']
간화결의론,문헌,1,['cj_v41_0206']
동맹 휴학,사건,1,['cj_v41_0984']
이영주,인물,1,['cj_v41_0983']
스티븐스 저격 사건,사건,1,['cj_v41_0982']
김해 봉황동 유적,유적,1,['cj_v41_1003']
묘길상탑기,문헌,1,['cj_v41_1002']
합천 해인사 길상탑,문화재,1,['cj_v41_1002']
이찬,제도,1,['cj_v41_1001']
사신도 벽화,문화재,1,['cj_v41_1000']
웅진성,유적,1,['cj_v41_1000']
원돈성불론,문헌,1,['cj_v41_0206']
고창 고인돌 유적,유적,1,['cj_v41_0997']
노무현 정부,국가,1,['cj_v41_0996']
노무현,인물,1,['cj_v41_0996']
참여정부,국가,1,['cj_v41_0996']
국가정보원,기관,1,['cj_v41_0995']
민청학련 사건,사건,1,['cj_v41_0995']
대목왕후,인물,1,['cj_v41_0993']
노비 문서,문헌,1,['cj_v41_0993']
법화,유물,1,['cj_v41_0992']
혜음령,지명,1,['cj_v41_1008']
혜음원,기관,1,['cj_v41_1008']
혜음원지,유적,1,['cj_v41_1008']
채인범,인물,1,['cj_v41_1007']
예빈성,기관,1,['cj_v41_1007']
천주,지명,1,['cj_v41_1007']
대송,국가,1,['cj_v41_1007']
전탑,문화재,1,['cj_v41_1006']
지린성 창바이조선족자치현,지명,1,['cj_v41_1006']
한서 식화지,문헌,1,['cj_v41_1005']
양경,지명,1,['cj_v41_1005']
경문,문헌,1,['cj_v41_1004']
