person_id,person_name,relation_type,related_person_id,related_person_name,related_birth_year,related_death_year,related_bonkwan,related_father,related_count,evidence_url,detail_url
P000870,강태준(姜台俊),자,P000335,강성희(姜聖喜),1827,1897,진주(晉州),강태준(姜台俊),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1873_013758,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000870
P000870,강태준(姜台俊),장인,P025923,심찬한(沈纘漢),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1873_013758,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000870
P000871,강태중(姜泰重),증조부,P000590,강윤(姜潤),1711,1782,진주(晉州),강이일(姜履一),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1763_023571,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),조부,P000859,강탁(姜𣝔),1740,,진주(晉州),강윤(姜潤),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1786_026095,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),부,P000427,강시환(姜始煥),1761,1813,진주(晉州),강탁(姜𣝔),6명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),자,P000154,강련(姜鍊),1800,,진주(晉州),강태중(姜泰重),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012897,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),자,P000411,강순흠(姜順欽),,,진주(晉州),강태중(姜泰重),6명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),자,P000797,강진(姜鎭),1799,1865,진주(晉州),강태중(姜泰重),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UB_6JOc_9999_002079,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),형제,P000129,강대중(姜大重),,,진주(晉州),강시환(姜始煥),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1859_013234,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),장인,P052896,정선양(鄭善養),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1809_011687,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),장인,P053371,정양선(鄭養善),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UN_6JOc_9999_004330,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),스승,P032151,유한(柳澣),,,,,1명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1778_1_0017083,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000871,강태중(姜泰重),출자,P000031,강건(姜鍵),1820,1890,진주(晉州),강대중(姜大重),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1859_013234,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871
P000872,강태환(姜台煥),증조부,P000308,강석항(姜錫恒),1660,,진주(晉州),강유후(姜裕後),4명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1721_019406,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),조부,P000133,강덕부(姜德溥),1682,,진주(晉州),강석항(姜錫恒),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),부,P000759,강주룡(姜柱龍),,,진주(晉州),강덕부(姜德溥),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),장인,P016984,박윤문(朴胤文),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),장인,P020860,성유항(成有恒),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),장인,P058774,주계문(周繼文),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000872,강태환(姜台煥),생부,P000763,강주제(姜柱齊),1701,1778,진주(晉州),강덕부(姜德溥),20명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872
P000873,강태환(姜泰煥),증조부,P000299,강석제(姜錫濟),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1814_011867,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873
P000873,강태환(姜泰煥),조부,P000638,강의부(姜宜溥),,,진주(晉州),강석제(姜錫濟),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1814_011867,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873
P000873,강태환(姜泰煥),부,P000758,강주동(姜柱東),1723,1805,진주(晉州),강의부(姜宜溥),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1814_011867,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873
P000873,강태환(姜泰煥),자,P000709,강재면(姜在勉),1781,,진주(晉州),강태환(姜泰煥),5명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1814_011867,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873
P000873,강태환(姜泰煥),장인,P018895,백동호(白東虎),,,,,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1814_011867,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873
P000874,강택(姜擇),증조부,P000981,강홍정(姜弘定),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1648_011409,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874
P000874,강택(姜擇),조부,P000533,강욱(姜頊),1615,,진주(晉州),강홍정(姜弘定),4명,https://encykorea.aks.ac.kr/Article/E0001216,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874
P000874,강택(姜擇),부,P000295,강석빈(姜碩賓),1631,1691,진주(晉州),강욱(姜頊),9명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1708_017763,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874
P000874,강택(姜擇),형제,P000152,강력(姜櫟),1659,,진주(晉州),강석빈(姜碩賓),7명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1690_016006,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874
P000874,강택(姜擇),형제,P000921,강학(姜㰒),,,진주(晉州),강석빈(姜碩賓),8명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1794_011168,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874
P000875,강택규(姜宅揆),부,P000669,강익지(姜益志),,,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1662_013093,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000875
P000875,강택규(姜宅揆),스승,P022144,송시열(宋時烈),1607,1689,은진(恩津),송갑조(宋甲祚),179명,http://db.itkc.or.kr/dir/item?itemId=BT,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000875
P000876,강택규(姜宅揆),사위,P045454,이정필(李廷弼),1672,1735,전주(全州),이상백(李相伯),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000876
P000877,강택규(姜宅揆),사위,P045234,이정배(李鼎培),,,흥양(興陽),이곤택(李坤宅),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000877
P000878,강택부(姜澤溥),증조부,P000816,강진휘(姜晉暉),1567,1596,진주(晉州),강종경(姜宗慶),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),조부,P000140,강덕후(姜德後),1607,1669,진주(晉州),강진휘(姜晉暉),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),부,P000283,강석규(姜錫圭),1628,1695,진주(晉州),강덕후(姜德後),18명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),형제,P000483,강연부(姜淵溥),1694,,진주(晉州),강석규(姜錫圭),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),형제,P000741,강제부(姜濟溥),,,진주(晉州),강석규(姜錫圭),12명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),형제,P000771,강준보(姜浚溥),1668,1697,진주(晉州),강석규(姜錫圭),9명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),형제,P000968,강호보(姜浩溥),1690,,진주(晉州),강석규(姜錫圭),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),장인,P038913,이번(李蕃),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000878,강택부(姜澤溥),장인,P043140,이운제(李云濟),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878
P000879,강택일(姜宅一),증조부,P000022,강각(姜恪),1620,1657,진주(晉州),강윤조(姜胤祖),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000879
P000879,강택일(姜宅一),조부,P000522,강우(姜鄅),1651,1720,진주(晉州),강각(姜恪),12명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000879
P000879,강택일(姜宅一),부,P000716,강재숙(姜再淑),,,진주(晉州),강우(姜鄅),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000879
P000879,강택일(姜宅一),생부,P000725,강재항(姜再恒),1689,1756,진주(晉州),강우(姜鄅),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000879
P000881,강필경(姜必慶),증조부,P000097,강급(姜𪻏),1602,1666,진주(晉州),강홍중(姜弘重),8명,https://encykorea.aks.ac.kr/Article/E0001212,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000881
P000881,강필경(姜必慶),조부,P000280,강석구(姜碩耉),1632,,진주(晉州),강급(姜𪻏),8명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1696_016583,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000881
P000881,강필경(姜必慶),부,P000454,강억(姜檍),1658,,진주(晉州),강석구(姜碩耉),5명,https://encykorea.aks.ac.kr/Article/E0001461,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000881
P000881,강필경(姜必慶),장인,P045321,이정양(李廷揚),1662,,원주(原州),이훤(李藼),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1713_007997,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000881
P000882,강필경(姜必敬),조부,P000150,강락(姜濼),1713,1792,진주(晉州),,4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),부,P000158,강로(姜櫓),1743,1801,진주(晉州),강락(姜濼),10명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),자,P000184,강명규(姜命奎),1801,1867,진주(晉州),강필경(姜必敬),15명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),형제,P000899,강필성(姜必誠),1773,1803,진주(晉州),강로(姜櫓),4명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),사위,P010203,김종락(金宗洛),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),사위,P056998,조언육(趙彦育),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000882,강필경(姜必敬),장인,P002737,권사민(權思敏),1735,1806,안동(安東),,3명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882
P000883,강필공(姜必恭),증조부,P000082,강균(姜均),,,진주(晉州),강홍윤(姜弘胤),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1726_008485,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000883
P000883,강필공(姜必恭),조부,P000287,강석기(姜碩耆),,,진주(晉州),강균(姜均),5명,http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1702_1_0017087,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000883
P000883,강필공(姜必恭),부,P000932,강항(姜杭),1702,1787,진주(晉州),강석기(姜碩耆),12명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000883
P000883,강필공(姜必恭),장인,P011651,김형국(金亨國),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000883
P000884,강필교(姜必敎),증조부,P000169,강린(姜璘),1631,1712,진주(晉州),,1명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1677_014496,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000884
P000884,강필교(姜必敎),조부,P000311,강석후(姜碩厚),1654,1735,진주(晉州),강린(姜璘),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1721_019351,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000884
P000884,강필교(姜必敎),부,P000849,강취(姜檇),1686,,진주(晉州),강석후(姜碩厚),3명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1750_022401,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000884
P000884,강필교(姜必敎),생부,P000729,강전(姜橏),1681,,진주(晉州),강석준(姜碩俊),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1750_022401,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000884
P000885,강필귀(姜必龜),증조부,P000097,강급(姜𪻏),1602,1666,진주(晉州),강홍중(姜弘重),8명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1652_011951,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000885
P000885,강필귀(姜必龜),조부,P000289,강석로(姜碩老),1627,,진주(晉州),강급(姜𪻏),11명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000885
P000885,강필귀(姜必龜),부,P001008,강후(姜𣖔),,,진주(晉州),강석로(姜碩老),9명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008289,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000885
P000886,강필대(姜必大),장인,P065495,홍우원(洪宇遠),1605,1687,남양(南陽),홍영(洪榮),23명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000886
P000889,강필득(姜必得),자,P000350,강세선(姜世選),,,진주(晉州),강필득(姜必得),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889
P000889,강필득(姜必得),자,P000359,강세정(姜世靖),1743,,진주(晉州),강필득(姜必得),5명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889
P000889,강필득(姜必得),사위,P024561,신종택(申宗澤),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889
P000889,강필득(姜必得),사위,P039952,이서한(李瑞韓),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889
P000889,강필득(姜必得),사위,P060360,최수묵(崔守默),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889
P000890,강필로(姜必魯),증조부,P000845,강최일(姜最一),1690,1749,진주(晉州),강재주(姜再周),2명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1840_012605,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),조부,P000059,강곽(姜漷),1716,1805,진주(晉州),강최일(姜最一),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),부,P000189,강목(姜 ),1755,1826,진주(晉州),강곽(姜漷),8명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),자,P000943,강헌규(姜獻奎),1797,1860,진주(晉州),강필로(姜必魯),14명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),사위,P037491,이돈직(李敦稷),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),사위,P037995,이만신(李晩愼),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),사위,P038085,이만필(李晩必),,,진보(眞寶),이휘령(李彙寧),6명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),사위,P048333,이현직(李玄稷),,,,,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000890,강필로(姜必魯),장인,P031716,유종문(柳宗文),1744,1807,전주(全州),,1명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890
P000891,강필리(姜必履),증조부,P000855,강침(姜琛),1634,,진주(晉州),강홍익(姜弘益),7명,http://db.itkc.or.kr/dir/item?grpId=hj,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000891
P000891,강필리(姜必履),조부,P000300,강석준(姜碩俊),1655,,진주(晉州),강침(姜琛),6명,http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOb_1710_018036,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000891
