term_id,topterm_id,term_name,term_kind,term_ch,term_remark,term_year,term_times,term_lk,term_desc
10502689,664,난와유고,2,難窩遺稿,,1916,일제시기,서명,"1916년에 간행된, 항일지사이자 학자인 오계수(吳繼洙)의 시문집. 17권 8책. 목활자본."
10502693,662,오계수,2,吳繼洙,,1843-1915,개항기,인명,조선후기-일제시기의 유학자·항일지사. 성리학 연구에 전념하며 을미의병에도 가담함. 본관은 나주(羅州).
10502702,664,난파집,2,蘭坡集,,1910,일제시기,서명,1910년에 편집된 대한제국기의 의병 정석진(鄭錫珍)의 시문집. 4권 1책. 필사본.
10502706,662,정석진,2,鄭錫珍,,1851-1896,개항기,인명,조선후기-개항기에 해남군수를 지냈으며 을미의병에도 가담한 무인. 본관은 나주(羅州).
10502716,664,남간집,2,南磵集,나응서,1634,조선후기,서명,"1634년(인조 12)에 편집된, 조선후기의 학자 나응서(羅應瑞)의 문집. 7권 2책. 필사본."
10502720,662,나응서,2,羅應瑞,,1584-1638,조선후기,인명,"조선후기 이괄의 난과 병자호란 때 격문을 돌려 의병을 모집한 의병장·문신. 나주(羅州) 출신,"
10502730,664,남간집,2,南磵集,유동연,1857,조선후기,서명,"1857년(철종 8)에 간행된, 조선후기의 학자 유동연(柳東淵)의 시문집. 3권 2책. 목활자본."
10502734,664,남궁계적,2,南宮桂籍,,1876,조선후기,서명,"1876년(고종 13) 도가(道家)에서 일컫는 삼성(三聖) 중 문창제군(文昌帝君)의 경문(經文)과, 이 경문을 믿어서 얻은 영험기(靈驗記)를 모아 언해한 책. 불분권(不分卷) 1책. 목판본."
10502741,664,남창잡고,2,南窓雜稿,,1634,조선후기,서명,"1634년(인조 12)에 간행된, 조선후기의 문신 김현성(金玄成)의 시집. 1책. 목판본."
10502746,664,남천문집,2,南川文集,권두문,1735,조선후기,서명,"1735년(영조 11)경에 간행된 것으로 추정되는, 조선후기의 문신이자 학자인 권두문(權斗文)의 시문집. 4권 2책. 목판본."
10502752,664,남촌문집,2,南村文集,,1921,일제시기,서명,"1921년에 간행된, 조선후기의 학자 송이석(宋履錫)의 시문집. 7권 3책. 목활자본."
10502756,662,송이석,2,宋履錫,,1698-1782,조선후기,인명,조선 영·정조 때 향리에서 성현의 학문을 익히는 것에 전념한 학자. 본관은 야성(冶城).
10502763,664,남파유고,2,南坡遺稿,박필조,?,조선후기,서명,조선후기의 문신 박필조(朴弼朝)의 문집. 불분권 1책. 필사본.
10502767,664,남파유고,2,南坡遺稿,안유신,1967,현대,서명,"1967년에 간행된, 조선후기의 문신이자 학자인 안유신(安由愼)의 시문집. 1권 1책. 연활자본."
10502771,662,안유신,2,安由愼,,1580-1657,조선후기,인명,조선 인조 때 상서원직장·양천현령(陽川縣令)·사헌부장령 등을 역임한 문신·학자. 본관은 죽산(竹山).
10502781,664,남파유고,2,南坡遺稿,이안태,1944,일제시기,서명,"1944년에 간행된, 조선후기의 학자 이안태(李顔泰)의 시문집. 3권 1책. 목활자본."
10502785,664,남평문씨족보,2,南平文氏族譜,,1676,조선후기,서명,1676년(숙종 2)에 간행된 남평문씨의 족보. 3권 3책. 목판본.
10502790,664,남한가람지,2,南漢伽藍誌,,1874,조선후기,서명,1874년(고종 11)에 승려 법홍(法弘)이 남한산성의 사적에 관해서 기록한 책. 1권 1책. 필사본.
10502797,664,노정약기,2,路程略記,,1895-1896,개항기,서명,유생(儒生) 김원명(金元明)이 1895년 4월에 공주를 출발해 김구(金九)를 만나 함께 중국에 갔다가 1896년 1월에 돌아올 때까지의 과정을 기록한 중국왕환기.
10502802,664,노주문집,2,蘆洲文集,,?,조선후기,서명,조선후기의 문신이자 학자인 김태일(金兌一)의 시문집. 5권 3책. 목활자본.
10502806,662,김태일,2,金兌一,,1637-1702,조선후기,인명,조선 현종·숙종때 헌납·보덕·사간 등을 지낸 문신. 본관은 예안(禮安).
10502815,664,노주집,2,老洲集,,1892,개항기,서명,"1892년(고종 29)에 간행된, 조선후기의 문신이자 학자인 오희상(吳熙常)의 문집. 26권 13책. 활자본."
10502820,662,오희상,2,吳熙常,,1763-1833,조선후기,인명,조선 순조 때 황해도도사·사어(司禦) 등을 지냈으며 성리학에 정통하였던 문신·학자. 본관은 해주(海州).
10502833,664,노주집,2,鷺洲集,이곽,1724,조선후기,서명,"1724년(경종 4)에 간행된, 조선후기의 왕족이자 학자인 이곽(李漷)의 시문집. 2권 1책. 목판본."
10502837,662,이곽,2,李漷,,1659-1698,조선후기,인명,"조선 숙종 때 보사공신(保社功臣)에 책록되었고, 문명(文名)이 높으며 청빈하였던 종실(宗室). 본관은 전주(全州)."
10502848,664,노촌집,2,老村集,,?,조선후기,서명,조선후기의 문신이자 학자인 임상덕(林象德)의 시문집. 10권 5책. 목활자본.
10502853,664,노포미정고,2,蘆浦未定藁,,?,개항기,서명,조선후기-개항기의 학자 안세영(安世泳)의 시문집. 불분권 6책. 필사본. 장서각 등에 있음.
10502857,664,농계유고,2,聾溪遺稿,,?,조선후기,서명,조선후기의 문신이자 학자인 이수언(李秀彦)의 시문집. 3책. 필사본.
8401109,664,각양건제,2,各樣巾製,,?,조선후기,서명,조선후기에 각종 건(巾)을 수록한 책.
8401113,664,각영이정청등록,2,各營釐整廳謄錄,,1703-1705,조선후기,서명,1703년(숙종 29)부터 1705년까지 이정청(釐整廳)의 양역변통(良役變通)에 관한 사항을 기록한 등록.
8401120,664,간독정요,2,簡牘精要,,?,조선시대,서명,조선시대에 한문체 편지 쓰는 요령 및 예문을 기록해 놓은 책.
8401124,664,간독정요초,2,簡牘精要抄,,?,조선시대,서명,조선시대 아동들에게 여러가지 상식과 편지 등 문장 작성에 필요한 내용들을 교과용으로 편집한 책.
8401129,664,간의등록,2,諫議謄錄,,1696-1870,조선후기,서명,1696년(숙종 22)부터 1870년(고종 7)까지 사헌부·사간원에서 올린 소를 발췌하여 편찬한 책.
8401135,664,간의상소등록,2,諫議上疏謄錄,,?,조선후기,서명,조선후기 사헌부와 사간원에서 올린 소를 초록한 책.
8401141,664,간정기사,2,艮廷記事,,?,조선후기,서명,조선 숙종 때 왕비였던 민씨의 폐출사건을 중심으로 당쟁관계 사실을 기록한 야사(野史). 작자·연대 미상.
8401146,664,간정집,2,艮庭集,,1852,조선후기,서명,조선후기의 문신·학자 이유홍(李惟弘)의 시문집. 1852년(철종 3)에 간행.
8401150,664,갈래탑사적,2,葛來塔事蹟,,1874,조선후기,서명,1778년(정조 2) 조선 후기의 승려 성우(性愚)가 태백산 정암사(淨巖寺) 탑의 내력을 기록한 책. 1874년(고종 11)에 간행.
8401155,664,감란록,2,勘亂錄,,1729,조선후기,서명,1728년(영조 4)에 일어났던 이인좌(李麟佐)의 난의 전말을 각종 자료에서 뽑아 편집한 책. 1729년에 간행.
8401160,664,감은재일고,2,感恩齋逸稿,,1936,일제시기,서명,조선후기의 학자 주도복(周道復)의 시문집. 1936년에 간행.
8401164,664,감저경장설,2,甘藷耕藏說,,?,통시대,서명,연대·작자 미상의 고구마 재배에 관하여 기술한 책.
8401168,664,감호집,2,鑑湖集,,"1650, 1860",조선후기,서명,"조선후기의 학자 여대로(呂大老)의 시문집. 1650년(효종 1)에 간행되고, 1860년(철종 11)에 중간."
8401172,664,강고집,2,江皐集,,?,조선후기,서명,조선후기의 학자 유심춘(柳尋春)의 시문집.
8401176,664,강도충렬록,2,江都忠烈錄,,1701,조선후기,서명,조선후기에 김창협(金昌協)이 병자호란 때 강화도에서 순절한 충신들의 사적(事蹟)과 그들을 제향하는 충렬사(忠烈祠)에 관한 기록을 모아 편찬한 책. 1701년(숙종 27)에 간행.
8401183,664,강병수지,2,講兵須知,,?,조선후기,서명,조선후기의 군사용어 주석서. 저자 미상.
8401187,664,강산초집,2,薑山初集,,?,조선후기,서명,조선후기의 문신 이서구(李書九)의 시집.
8401195,664,강상문답,2,江上問答,,?,조선후기,서명,조선 숙종 때의 학자 권상하(權尙夏)가 제자들과 당론(黨論)에 대해 문답한 것을 제자 한홍조(韓弘祚)가 기록한 책.
8401201,664,강서마조사가록초,2,江西馬祖四家錄草,,?,조선후기,서명,조선시대 승려 휴정(休靜)이 초록한 어록집. 17세기경에 간행한 것으로 추정.
8401206,664,강재유고,2,剛齋遺稿,,1851,조선후기,서명,조선후기의 문신·학자 김정현(金鼎鉉)의 시문집. 1851년(철종 2)에 간행.
8401211,664,강재집,2,剛齋集,,1865,조선후기,서명,조선후기의 학자 송치규(宋穉圭)의 시문집. 1865년(고종 2)에 간행.
8401216,664,강천각소하록,2,江天閣銷夏錄,,?,조선후기,서명,조선후기에 심익운(沈翼雲)이 여러 사람의 글을 모아 엮은 잡록(雜錄). 18세기 후반경에 간행된 것으로 추정.
10502861,662,이수언,2,李秀彦,,1636-1697,조선후기,인명,"조선 숙종 때 승지·대사간·대사헌·형조판서 등을 지낸 문신·학자. 청주 출신, 본관은 한산(韓山)."
10502872,664,농산문집,2,農山文集,신득구,?,개항기,서명,조선후기의 학자 신득구(申得求)의 시문집. 12권 5책. 목활자본.
10502876,662,신득구,2,申得求,,1850-1900,개항기,인명,"조선후기에 경학과 성리학 연구에 전념한 학자. 구례 출신, 본관은 고령(高靈)."
10502886,664,농산문집,2,農山文集,장승택,1931,일제시기,서명,"1931년에 간행된, 조선 말기의 학자 장승택(張升澤)의 시문집. 15권 8책. 목판본."
10502890,664,농산문집,2,農山文集,정면규,1920,일제시기,서명,"1920년에 간행된, 조선후기의 유학자 정면규(鄭冕圭)의 시문집. 15권 8책. 목활자본."
10502894,664,눌암문집,2,訥庵文集,김한영,1904,대한제국기,서명,1904년(광무 8)에 간행된 조선후기의 학자 김한영(金漢英)의 시문집. 4권 2책. 목활자본.
10502898,664,눌암문집,2,訥庵文集,박천건,1908,대한제국기,서명,"1908년(융희 2)에 간행된, 조선후기의 학자 박천건(朴天健)의 시문집. 8권 4책. 목활자본."
10502902,664,눌암문집,2,訥庵文集,오형필,1935,일제시기,서명,"1935년에 간행된, 조선후기의 학자 오형필(吳衡弼)의 시문집. 4권 2책. 석인본."
10502906,664,눌옹문집,2,訥翁文集,,1693,조선후기,서명,"1693년(숙종 19)에 간행된, 조선전기의 학자 송석충(宋碩忠)의 시문집. 불분권 1책. 목판본."
10502910,662,송석충,2,宋碩忠,,1454-1524,조선전기,인명,"조선 연산군 때 무오사화를 겪은 이후 향리로 내려가 학문에 전념한 학자. 영천(榮川) 출신, 본관은 야로(冶爐)."
10502922,664,눌와문집,2,訥窩文集,,1934,일제시기,서명,"1934년에 간행된, 조선후기의 문신 이약렬(李若烈)의 시문집. 7권 4책. 목활자본."
10502926,662,이약렬,2,李若烈,,1765-1836,조선후기,인명,조선 순조 때 이조좌랑·사헌부지평·사간원장령 등을 지낸 문신. 본관은 성주(星州).
10502936,664,눌은문집,2,訥隱文集,,1808,조선후기,서명,"1808년(순조 8)에 간행된, 조선후기의 문신이자 학자인 이광정(李光庭)의 시문집. 22권 11책. 목판본."
10502941,664,능엄경사기,2,楞嚴經私記,,1797,조선후기,서명,"1797년(정조 21)에 간행된, 조선후기의 선승 의첨(義沾)이 지은 ≪능엄경≫에 대한 해설서. 1권 1책. 목판본."
10502946,664,자겸와문집,2,自慊窩文集,,1904,대한제국기,서명,"1904년에 간행된, 조선후기의 학자 유대원(柳大源)의 시문집. 5권 2책. 목활자본."
10502950,662,유대원,2,柳大源,,1834-1903,조선후기,인명,조선후기-대한제국기의 학자. 학문과 실천적인 활동을 통하여 유교적 전통을 수호하고 확립하고자 노력함. 본관은 문화(文化).
10502960,664,자교소장,2,紫橋小藏,,1721-1722,조선후기,서명,1721년(경종 1) 신축년과 그 이듬해 임인년에 걸쳐 일어난 신임옥사를 일기체로 기록한 책. 9권 9책. 필사본.
10502967,664,신임기년제요,2,辛壬紀年提要,,1720-1803,조선후기,서명,조선후기에 구준원(具駿遠)이 신임옥사에 관한 사실들을 주로 노론측 자료들을 중심으로 편술한 책. 15권 15책. 필사본.
10502973,662,구준원,2,具駿遠,,1755-1814,조선후기,인명,조선 정조·순조 때 음사(蔭仕)로 벼슬길에 오른 문신. 본관은 능성(綾城).
10502982,664,신임록,2,辛壬錄,,?,조선후기,서명,19세기 중반에 조봉하(趙鳳夏)가 아버지 조병현(趙秉鉉)의 유고 가운데 신임사화와 관련된 내용을 모아 엮은 책. 1책. 수필본(手筆本).
8401353,664,경암문집,2,敬庵文集,,1907,대한제국기,서명,조선전기 문신 허조(許稠)의 시문집. 1907년에 간행.
8401359,664,경은실기,2,耕隱實記,이맹전,1816,조선후기,서명,조선전기의 문신이며 생육신의 한 사람인 이맹전(李孟專)의 실기. 1816년(순조 16)에 간행.
8401364,664,경은실기,2,耕隱實記,전조생,1900,대한제국기,서명,고려후기의 학자 전조생(田祖生)의 실기. 1900년에 간행.
8401368,664,경재잠집설,2,敬齋箴集說,,1750,조선후기,서명,1750년(영조 26)에 이상정(李象靖)이 주희(朱熹)의 <경재잠(敬齋箴)>에 대한 여러 설을 모아 편·장을 나누고 해설한 책.
8401374,664,영남각읍교원서책록,2,嶺南各邑校院書冊錄,,?,조선후기,서명,"조선후기에 편찬된 서목(書目)으로, 경주를 비롯한 영남 각지의 향교·서원·사당(祠堂)·서재(書齋) 등에 소장되어 있던 서책의 목록."
8401379,664,경학대장,2,經學隊仗,,1958,현대,서명,"최치원(崔致遠)의 저작이라고 전하는 책으로, 경학의 내용을 종목별로 기록. 1958년에 간행."
8401385,664,계갑록,2,癸甲錄,,?,조선후기,서명,18세기 초반경에 박세당(朴世堂)의 ≪사서사변록(四書思辨錄)≫에 대한 찬반의 상소·청대(請對) 등을 모아 놓은 책.
8401390,664,계갑일록,2,癸甲日錄,,1583-1584,조선전기,서명,조선 선조대의 문신·의병장 우성전(禹性傳)이 1583년(선조 16) 6월부터 이듬해 7월까지의 정치기사를 일기체로 엮은 책.
8401396,664,계동집,2,溪東集,,1859,조선후기,서명,조선전기의 문신·학자 전경창(全慶昌)의 시문집. 1859년(철종 10)에 간행.
8401402,664,계몽편,2,啓蒙篇,,?,조선시대,서명,조선시대의 초학아동교과서. 저자·연대 미상.
8401407,664,계방고사,2,桂坊故事,,1875-1906,조선후기,서명,"1875년(고종 12)에서 1906년까지 세자궁에서 일어난 사실들을 기록한 일기. 계방(桂坊)은 세자익위사의 별칭으로, 편찬을 담당."
8401415,664,계사왕복서,2,癸巳往復書,,1718,조선후기,서명,조선후기의 학자 유상기(兪相基)의 서간집. 1718년(숙종 44)에 간행.
8401419,664,계서일고,2,溪西逸稿,,1863,조선후기,서명,조선후기의 문신·학자 성이성(成以性)의 시문집. 1863년(철종 14)에 간행.
8401424,664,계술수연록,2,繼述受宴錄,,1766,조선후기,서명,1766년(영조 42) 영조가 연례를 베풀면서 숙종 때 자신이 연례에 참석하였던 기억을 되살려 연례의 내용을 규정한 책.
8401430,664,계음집,2,溪陰集,조팽년,1899,대한제국기,서명,1899년(광무 3)에 간행된 조선시대의 문신·학자 조팽년(趙彭年)의 시문집.
8401435,664,계음집,2,溪陰集,조한빈,1964,현대,서명,조선후기의 문신·학자 조한빈(曺漢賓)의 시문집. 1964년에 간행.
8401440,664,계하자문책,2,啓下咨文冊,,1881-1882,개항기,서명,1881년(고종 18)부터 1882년까지 청나라에 보낸 자문(咨文)을 모아 편집한 책.
8401445,664,고구려비기,2,高句麗秘記,,?,삼국시대,서명,고구려 말에 있었다고 전해지는 참위서(讖緯書).
8401450,664,고금유취,2,古今類聚,,?,조선시대,서명,조선시대에 중국 고대로부터 조선시대까지의 문물제도에 관한 것을 유별(類別)로 모아 엮은 책.
8401454,664,고려국신조대장경교정별록,2,高麗國新雕大藏經校正別錄,,?,고려후기,서명,고려 고종 때의 승려 수기(守其)가 송본(宋本)·국본(國本)·거란본(契丹本) 등의 대장경을 대교(對校)하여 잘못된 부분을 바로잡아 그 정문(正文)을 제시한 목록집.
8401460,664,고산문집,2,鼓山文集,,1883,개항기,서명,조선후기의 학자 임헌회(任憲晦)의 시문집. 1883년(고종 20)에 간행.
8401467,664,고송유고,2,孤松遺稿,,1863,조선후기,서명,조선후기의 학자 최찬(崔纘)의 시문집.1863년(철종 14)에 간행.
8401471,664,고운당필기,2,古芸堂筆記,,?,조선후기,서명,조선후기에 유득공(柳得恭)이 지은 필기류 작품.
8401476,664,고은유고,2,皐隱遺稿,,1772,조선후기,서명,조선전기의 문신·학자 안지(安止)의 시문집. 1772년(영조 48)에 간행.
8401481,664,고환당집,2,古歡堂集,,?,현대,서명,조선 고종대의 문인 강위(姜瑋)의 문집. 1978년에 간행.
8401487,664,곡부합록,2,穀簿合錄,,1776,조선후기,서명,"1776년(정조 즉위년) 재정 절약을 위하여 중앙 각 관서와 군영(軍營)의 보유 양곡 수를 조사, 보고하게 하여 이를 종합 정리한 책."
8401492,664,곡총편고,2,穀摠便攷,,?,조선후기,서명,조선 정조 때 편찬된 환곡 정책에 관한 책.
8401498,664,곤재우득록,2,困齋愚得錄,,1688,조선후기,서명,조선전기의 학자 정개청(鄭介淸)의 시문집. 1688년(숙종 14)에 간행.
8401504,664,공과신격언해,2,功過新格諺解,,1906,대한제국기,서명,조선 고종대 학자 권중현(權重顯)의 ≪공과신격(功過新格)≫을 국문으로 번역한 언해서. 1906년에 간행.
8401512,664,공묵당집,2,恭默堂集,,1875,조선후기,서명,조선후기의 학자 김도(金濤)의 시문집. 1875년(고종 12)에 간행.
8401516,664,공산지,2,公山誌,,1861,조선후기,서명,1859년(철종 10) 임정회(林挺會) 등이 편찬한 충청도 공주목 읍지. 1861년(철종 12)에 간행.
8401521,664,공상정례,2,供上定例,,?,조선후기,서명,조선 영조대 세자궁에 공상(供上)되던 물품 가운데 그 소속 내관들에게 지급되는 것을 적은 책.
8401526,664,과려규식,2,科儷規式,,?,조선시대,서명,조선시대 과거 시험과목 중 표(表)·조(詔)·제(制) 등의 변려문(騈儷文) 작성방법을 적은 책.
8401532,664,과무,2,課務,,1797,조선후기,서명,1797년(정조 21)에 정조가 쓴 친필일기.
8401539,664,과정록,2,過庭錄,,1826,조선후기,서명,1826년(순조 22)에 박종채(朴宗采)가 아버지 박지원(朴趾源)의 신상·생활상·교우·업적·저술 등을 기록해 놓은 잡록.
8401544,664,관동창의록,2,關東倡義錄,,1895-1896,개항기,서명,1895년(고종 32)부터 1896년까지 강릉 의병장 민용호(閔龍鎬)가 자신의 의병항전 사실을 일기식으로 기술한 책.
8401220,664,강파집,2,江坡集,,1775,조선후기,서명,조선후기의 문신·학자 권상임(權尙任)의 시문집. 1775년(영조 51)에 간행.
8401224,664,강호실기,2,江湖實記,,1934,일제시기,서명,조선전기의 학자 김숙자(金叔滋)의 유문(遺文) 및 실기(實記). 1934년에 간행.
8401229,664,개곡유집,2,開谷遺集,,1811,조선후기,서명,조선후기의 문신·학자 이이송(李爾松)의 시문집. 1811년(순조 11)에 간행.
8401231,662,이이송,2,李爾松,,1598-1665,조선후기,인명,"조선후기의 문신·학자. 본관은 진보(眞寶)이고, 의성 출신."
8401239,664,개수첩해신어,2,改修捷解新語,,1676,조선후기,서명,"조선후기의 사역원(司譯院) 역관(譯官) 강우성(康遇聖)이 일본어 학습을 위하여 편찬한 책으로, 1676년(숙종 2)에 교서관(校書館)에서 간행."
8401245,664,개암문집,2,開巖文集,,1729,조선후기,서명,조선전기의 문신·학자 김우굉(金宇宏)의 시문집. 1729년(영조 5)에 간행.
8401250,664,거가잡복고,2,居家雜服攷,,1841,조선후기,서명,1841년(헌종 7)에 박규수(朴珪壽)가 쓴 복식 연구서.
8401255,664,거의일기,2,擧義日記,,?,일제시기,서명,대한제국기-일제시기 호남 의병의 활동상을 기술한 일기체의 기록.
8401260,664,건봉사급건봉사말사사적,2,乾鳳寺及乾鳳寺末寺事蹟,,1928,일제시기,서명,일제시기 한용운(韓龍雲)이 건봉사(乾鳳寺)와 그 말사(末寺)에 관한 사적을 기록한 책. 1928년에 건봉사에서 간행.
8401266,664,건연장,2,巾衍藏,,?,조선후기,서명,조선 철종 때의 문신 심경택(沈敬澤)이 쓴 일기.
8401270,664,격암일고,2,格庵逸稿,,1964,현대,서명,조선전기의 학자인 남사고(南師古)의 시문집. 1964년에 간행.
8401275,664,견성지,2,堅城誌,,1758,조선후기,서명,1758년(영조 34)에 이세욱(李世郁) 등이 편찬한 경기도 포천현 읍지(邑誌).
8401280,664,견한잡록,2,遣閑雜錄,,?,조선후기,서명,조선 선조대의 문신 심수경(沈守慶)이 지은 잡록.
8401286,664,경고,2,鏡古,,?,통시대,서명,저자·연대 미상의 우리나라의 미래를 예언한 도참서(圖讖書).
8401290,664,경기지,2,京畿誌,,1842,조선후기,서명,1842년 무렵에 제작된 경기도 도지(道誌).
8401295,664,경사윤회,2,經史倫會,,1857,조선후기,서명,1857년(철종 8) 황도길(黃道吉)이 경서(經書)와 사서(史書) 등에서 오륜(五倫)에 관한 내용을 발췌해 분류·정리한 책.
8401301,664,경사집설,2,經史集說,,?,조선시대,서명,조선시대 경서와 사서 중의 중요한 어구를 모아놓은 유서(類書).
8401305,664,경산유고,2,耕山遺稿,,1971,현대,서명,조선후기의 학자 이용우(李用雨)의 시문집. 1971년에 간행.
8401309,664,경산지,2,京山誌,,1668,조선후기,서명,1668년(현종 9)에 편찬된 경상북도 성주군(星州郡) 읍지(邑誌).
8401314,664,경상도무신창의사적,2,慶尙道戊申倡義事蹟,,1728,조선후기,서명,1728년(영조 4) 무신난(戊申亂 : 李麟佐의 亂) 때 경상도 지방에서 창의(倡義)한 사실의 전말(顚末)을 기록한 책.
8401321,664,경서기의,2,經書記疑,,?,조선후기,서명,조선후기에 사서삼경(四書三經)과 ≪근사록(近思錄)≫을 장구(章句)의 순서에 따라 알기 쉽게 풀이한 책.
8401550,664,관란문집,2,觀瀾文集,,"1821, 1863",조선후기,서명,"조선 선조대의 학자 이승증(李承曾)의 시문집. 1821년(순조 21), 1863년(철종 14)에 간행."
8401554,664,관서각진호렴이정절목,2,關西各鎭戶斂釐正節目,,1793,조선후기,서명,1793년(정조 17)에 관서지방 각 진의 호렴(戶斂)을 탕감하고 그 대신 환곡(還穀)의 이식으로 받아들인 모(耗)를 진의 경비로 충당하기 위하여 마련한 절목.
8401560,664,관서문답록,2,關西問答錄,,?,조선전기,서명,조선전기의 학자 이언적(李彦迪)과 아들 이전인(李全仁)이 학문에 대해서 문답한 내용을 기록한 책.
8401565,664,관서역지,2,關西驛誌,,1895,조선후기,서명,1895년(고종 32)에 평안도의 양대 역(驛)인 대동역(大同驛)과 어천역(魚川驛)의 지(誌)를 합편한 책.
8401569,664,관수재유고,2,觀水齋遺稿,,1721,조선후기,서명,조선후기의 학자 홍계영(洪啓英)의 시문집. 1721년(경종 1)에 간행.
8401573,664,관아재고,2,觀我齋稿,,?,조선후기,서명,조선후기의 문신·학자 조영석(趙榮祏)의 시문집.
8401578,664,관암전서,2,冠巖全書,,?,조선후기,서명,조선후기의 문신·학자 홍경모(洪敬謨)의 시문집.
8401583,664,국산집,2,菊山集,,?,조선후기,서명,조선후기의 여항시인 엄계흥(嚴啓興)의 시집.
8401591,664,국조연강,2,國朝年綱,,?,조선후기,서명,조선 헌종 때 이정준(李鼎俊)이 조선 태조에서 순조 때까지의 중요 사실(史實)을 편년체로 서술한 역사서.
8401596,664,국조전고,2,國朝典故,,?,조선후기,서명,조선 철종 때 편찬된 조선조 인물들의 언행을 기록한 책.
8401601,664,국조휘감,2,國朝彙鑑,,?,조선후기,서명,조선 역대 왕을 중심으로 중요한 사실을 뽑아 연대기적으로 서술한 책. 저자·간행연대 미상.
8401605,664,국창선조비영인광주김씨일고,2,菊窓先祖妣令人光州金氏逸稿,,1898,대한제국기,서명,조선후기의 문신·학자 이찬(李燦)의 부인인 광주김씨의 시집. ≪국창선생집(菊窓先生集)≫에 실려 있음.1898년(광무 2)에 간행.
8401609,664,군도목,2,群都目,,1896,개항기,서명,1896년에 쓰여진 편자 미상의 국어 어휘집.
8401613,664,군범집책,2,君範輯策,,?,조선후기,서명,조선시대 어진 임금이 시행해야 할 전형(典型)을 서술한 책.
8401617,664,귀은당집,2,歸恩堂集,,1834,조선후기,서명,조선후기의 문신이자 문장가인 남공철(南公轍)의 시문집. 1834년(순조 34)에 저자가 간행.
8401622,664,귀은문집,2,歸隱文集,,?,일제시기,서명,조선전기의 학자 오계종(吳繼宗)의 시문집. 1914년에 간행.
8401626,664,규곤요람,2,閨壼要覽,조선후기,?,조선후기,서명,19세기 전반경에 쓰여진 저자 미상의 조리서.
8401630,664,규곤요람,2,閨壼要覽,대한제국기,1896,대한제국기,서명,1896년에 쓰여진 저자 미상의 조리서.
8401634,664,근사속록,2,近思續錄,,1874,조선후기,서명,1874년(고종 11)에 송병선(宋秉璿)이 조광조(趙光祖)·이황(李滉)·이이(李珥)·김장생(金長生)·송시열(宋時烈) 등의 언론을 모아 엮은 책.
8401644,664,근시재문집,2,近始齋文集,,1783,조선후기,서명,조선 선조대의 학자 김해(金垓)의 시문집. 1783년(정조 7)에 간행.
8401648,664,금대집,2,錦帶集,,?,조선후기,서명,조선후기의 학자 이가환(李家煥)의 시문집.
8401653,664,금마지,2,金馬志,,1756,조선후기,서명,1756년(영조 32)에 군수 남태보(南泰普)가 편찬한 전라도 익산군 읍지.
8401659,664,금보정선,2,琴譜精選,,?,통시대,서명,저작 연대 미상의 양표정(楊表正)이 지은 거문고와 양금의 악보.
25168629,333,우사단,2,雩祀壇,,?-?,조선시대,사회·생활>풍속·의례>국가의례,조선시대 가뭄이 계속될 때 하늘에 비를 빌어 풍년이 들도록 기원하던 제단.
25168693,8,부옥,2,府獄, ,?-?,조선시대,정치·행정·법제>사법>사법기관,조선시대 지방 관청인 부(府)에 있던 감옥.
25168736,518,사림파,2,士林派,,?-?,조선시대,전통사상·종교>유교>유교학파·용어,16세기 훈구파 내지 훈신·척신 계열과 대립한 재야사류(在野士類)를 배경으로 한 정치 세력.
25168755,518,사장파,2,詞章派,,?-?,조선시대,전통사상·종교>유교>유교학파·용어,조선시대 문장과 시부(詩賦)를 중요시한 학파(學派).
25168850,86,상통사,2,上通事,,?-?,조선시대,외교·국제관계>외교기관·사절,조선시대 외국에 가는 사행(使行)에 동행하는 통역관.
25168880,8,서얼금고법,2,庶孼禁錮法, ,1415-1894,조선시대,정치·행정·법제>법·법령,조선시대에 양반의 자손이라도 첩의 소생은 관직에 나갈 수 없게 한 제도.
25168998,8,신인,2,愼人,,?-?,조선시대,정치·행정·법제>인사,조선시대 정3품과 종3품 종친의 아내에게 주었던 외명부(外命婦)의 작호.
25169061,8,밀교,2,密敎,국왕,?-?,삼국시대-조선시대,정치·행정·법제>행정>행정제도,임금이 생존시에 종친 또는 중신에게 비밀리에 뒷일을 부탁하여 내린 교서.
25169076,283,출납국,2,出納局,1894,1894-1897,개항기,재정·금융>재정>재정기구·단체,개항기 탁지아문(度支衙門)·탁지부(度支部) 산하에 딸리어 국가 재정의 출납에 대한 일을 관장한 부서.
25169234,407,적색농민조합운동,2,赤色農民組合運動,,1930년대,일제시기,사회운동·독립운동>사회운동>사회주의운동(사회),1930년대에 일어난 혁명적 비합법 농민조합운동.
25169282,518,천도교청년회,2,天道敎靑年會,,1919-1923,일제시기,전통사상·종교>종교기관·단체,1919년 서울에서 조직한 천도교의 청년단체.
25169313,8,전빈,2,典賓,,?-1894,조선시대,정치·행정·법제>인사,조선시대 내명부에 소속의 정7품 벼슬.
25169315,8,전선,2,典膳,,?-1894,조선시대,정치·행정·법제>인사,조선시대 내명부 소속의 정7품 벼슬.
25169317,8,전설,2,典設,,1428-1894,조선시대,정치·행정·법제>인사,조선시대 내명부(內命婦)에 딸린 종7품 궁관직.
25169361,333,등절피,2,등절皮,,?-?,통시대,사회·생활>일상생활>생활용품,말의 등자에 매어다니는 띠.
