target_round,recent5_rounds,source,source_name,usage,trend_type,rank,era,topic_train,topic,topic_summary,label,combo_label,combo_label_with_topic,count,ratio,ratio_percent
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,4,개항기,,,,개항기,,,7,0.14,14.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,5,현대,,,,현대,,,6,0.12,12.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,1,,사건,,,사건,,,85,0.34,34.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,2,,정치,,,정치,,,55,0.22,22.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,3,,인물,,,인물,,,45,0.18,18.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,4,,문화,,,문화,,,35,0.14,14.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,5,,제도,,,제도,,,30,0.12,12.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,1,,사건,,,사건,,,18,0.36,36.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,2,,제도,,,제도,,,10,0.2,20.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,3,,인물,,,인물,,,9,0.18,18.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,4,,문화,,,문화,,,7,0.14,14.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,5,,정치,,,정치,,,6,0.12,12.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,1,,사건,,,사건,,,20,0.4,40.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,2,,인물,,,인물,,,11,0.22,22.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,3,,문화,,,문화,,,7,0.14,14.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,4,,제도,,,제도,,,7,0.14,14.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,5,,정치,,,정치,,,5,0.1,10.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,1,,,사건,,사건,,,85,0.34,34.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,2,,,인물,,인물,,,45,0.18,18.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,3,,,문화,,문화,,,30,0.12,12.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,4,,,제도,,제도,,,30,0.12,12.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,5,,,정치,,정치,,,24,0.096,9.6
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,1,,,사건,,사건,,,17,0.34,34.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,2,,,제도,,제도,,,10,0.2,20.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,3,,,인물,,인물,,,8,0.16,16.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,4,,,문화,,문화,,,6,0.12,12.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,5,,,경제,,경제,,,3,0.06,6.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,1,,,사건,,사건,,,20,0.4,40.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,2,,,인물,,인물,,,11,0.22,22.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,3,,,제도,,제도,,,7,0.14,14.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,4,,,문화,,문화,,,6,0.12,12.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,5,,,경제,,경제,,,3,0.06,6.0
