term_id,category_id,category_path,source_term_lk
39859410,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
39859412,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
39859414,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
39859419,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
39859422,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
39859431,CAT_00116,재정·금융>화폐·금융,재정·금융>화폐·금융
39859433,CAT_00084,사회·생활>취미·오락,사회·생활>취미·오락
39859436,CAT_00338,전통사상·종교>유교>유교사상·신앙,전통사상·종교>유교>유교사상·신앙
39859443,CAT_00118,전통사상·종교>기타종교,전통사상·종교>기타종교
39859448,CAT_00071,문화·예술>종합예술,문화·예술>종합예술
39859452,CAT_00071,문화·예술>종합예술,문화·예술>종합예술
39859456,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
39859458,CAT_00078,사회·생활>사회사건·사고,사회·생활>사회사건·사고
39859460,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
39859464,CAT_00070,문화·예술>음악,문화·예술>음악
39859473,CAT_00286,외교·국제관계>일본>경제·산업(일본),외교·국제관계>일본>경제·산업(일본)
39859475,CAT_00145,경제·산업>경제단체·기구>경제단체,경제·산업>경제단체·기구>경제단체
39859483,CAT_00241,사회운동·독립운동>일본제국주의>식민통치 및 정책,사회운동·독립운동>일본제국주의>식민통치 및 정책
39859485,CAT_00122,전통사상·종교>무교·민간신앙,전통사상·종교>무교·민간신앙
39859489,CAT_00231,사회운동·독립운동>사회운동>노동운동,사회운동·독립운동>사회운동>노동운동
39859492,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
39859496,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
39859499,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
39859504,CAT_00009,서명,서명
39859507,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
39859509,CAT_00072,문화·예술>체육·스포츠,문화·예술>체육·스포츠
39859511,CAT_00071,문화·예술>종합예술,문화·예술>종합예술
2045,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
2046,CAT_00172,경제·산업>상업·유통·서비스업>운송·운수,경제·산업>상업·유통·서비스업>운송·운수
2047,CAT_00229,사회운동·독립운동>사회운동>계몽운동,사회운동·독립운동>사회운동>계몽운동
2048,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
2049,CAT_00057,국방·군사>군직,국방·군사>군직
2050,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2051,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
2053,CAT_00070,문화·예술>음악,문화·예술>음악
2054,CAT_00070,문화·예술>음악,문화·예술>음악
2055,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
2056,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2057,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
2058,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
2059,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
5319,CAT_00352,정치·행정·법제>정치>정치조직·단체,정치·행정·법제>정치>정치조직·단체
5320,CAT_00103,외교·국제관계>외교기관·사절,외교·국제관계>외교기관·사절
5321,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5322,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
5323,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5325,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
5326,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
5328,CAT_00012,인명,인명
5329,CAT_00066,문화·예술>미술,문화·예술>미술
5331,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
5332,CAT_00342,전통사상·종교>천주교(서학)>천주교사상·신앙,전통사상·종교>천주교(서학)>천주교사상·신앙
5334,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
5335,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
5337,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
5338,CAT_00006,문화재,문화재
5340,CAT_00095,역사일반>시기·시대,역사일반>시기·시대
5341,CAT_00070,문화·예술>음악,문화·예술>음악
5344,CAT_00066,문화·예술>미술,문화·예술>미술
5345,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
5348,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
5350,CAT_00066,문화·예술>미술,문화·예술>미술
5352,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
5355,CAT_00190,국방·군사>군>지방군,국방·군사>군>지방군
5356,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
5357,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5358,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5359,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5360,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
5362,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
5363,CAT_00190,국방·군사>군>지방군,국방·군사>군>지방군>>국방·군사>국방사상·정책
5363,CAT_00048,국방·군사>국방사상·정책,국방·군사>군>지방군>>국방·군사>국방사상·정책
5364,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
5367,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
5368,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
5370,CAT_00012,인명,인명
5371,CAT_00012,인명,인명
8640,CAT_00328,전통사상·종교>동학(천도교)>동학관련사건·행사,전통사상·종교>동학(천도교)>동학관련사건·행사
8641,CAT_00135,정치·행정·법제>정치사상·정책,정치·행정·법제>정치사상·정책
8642,CAT_00056,국방·군사>군역,국방·군사>군역
8643,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8644,CAT_00250,역사일반>국가>고대국가,역사일반>국가>고대국가
8645,CAT_00312,재정·금융>재정>재정정책·법령,재정·금융>재정>재정정책·법령
8646,CAT_00312,재정·금융>재정>재정정책·법령,재정·금융>재정>재정정책·법령
8647,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8648,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8649,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8650,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
8651,CAT_00037,교육>교육행정,교육>교육행정
8652,CAT_00231,사회운동·독립운동>사회운동>노동운동,사회운동·독립운동>사회운동>노동운동
8653,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
8654,CAT_00222,사회운동·독립운동>독립운동>민족주의운동(독립),사회운동·독립운동>독립운동>민족주의운동(독립)
8655,CAT_00071,문화·예술>종합예술,문화·예술>종합예술
8656,CAT_00145,경제·산업>경제단체·기구>경제단체,경제·산업>경제단체·기구>경제단체
8657,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8658,CAT_00297,외교·국제관계>중국>외교·국제관계(중국),외교·국제관계>중국>외교·국제관계(중국)
8659,CAT_00281,외교·국제관계>외교협상·협약>개항기,외교·국제관계>외교협상·협약>개항기
8660,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
11289,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11290,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
11291,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11292,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11293,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11294,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11295,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11297,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11298,CAT_00129,정치·행정·법제>법·법령,정치·행정·법제>법·법령
11299,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
11302,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
11303,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
11304,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11305,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11306,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11307,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11308,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11309,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
11310,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
11311,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
11313,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
11314,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
11315,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
11316,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
11320,CAT_00010,역사일반,역사일반
11321,CAT_00142,학술·과학기술>자연과학,학술·과학기술>자연과학
11322,CAT_00072,문화·예술>체육·스포츠,문화·예술>체육·스포츠
11323,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
11324,CAT_00344,정치·행정·법제>사법>범죄,정치·행정·법제>사법>범죄
11325,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
11326,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
11327,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
11328,CAT_00189,국방·군사>군>중앙군,국방·군사>군>중앙군
11330,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
11332,CAT_00066,문화·예술>미술,문화·예술>미술
11333,CAT_00010,역사일반,역사일반
11334,CAT_00010,역사일반,역사일반
11336,CAT_00103,외교·국제관계>외교기관·사절,외교·국제관계>외교기관·사절
11337,CAT_00351,정치·행정·법제>정치>정치사건,정치·행정·법제>정치>정치사건
11338,CAT_00010,역사일반,역사일반
11339,CAT_00066,문화·예술>미술,문화·예술>미술
11340,CAT_00142,학술·과학기술>자연과학,학술·과학기술>자연과학
15487,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15488,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15489,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15490,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15491,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15492,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15493,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15494,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15495,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15496,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15497,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15498,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15499,CAT_00323,전통사상·종교>개신교>개신교종파·용어,전통사상·종교>개신교>개신교종파·용어
15500,CAT_00323,전통사상·종교>개신교>개신교종파·용어,전통사상·종교>개신교>개신교종파·용어
15501,CAT_00186,교육>근대교육기관>특수교육기관,교육>근대교육기관>특수교육기관
15503,CAT_00343,전통사상·종교>천주교(서학)>천주교학파·용어,전통사상·종교>천주교(서학)>천주교학파·용어
15504,CAT_00167,경제·산업>상업·유통·서비스업>상업정책·제도·법령,경제·산업>상업·유통·서비스업>상업정책·제도·법령
15505,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
15549,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15550,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15551,CAT_00215,사회·생활>풍속·의례>가정의례,사회·생활>풍속·의례>가정의례
15552,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15553,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15554,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
15555,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15556,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15557,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
15558,CAT_00311,재정·금융>재정>재정기구·단체,재정·금융>재정>재정기구·단체
15559,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15560,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15561,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15562,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15563,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15564,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15565,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
15566,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15567,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15607,CAT_00199,사회·생활>가족·친족>친족관계,사회·생활>가족·친족>친족관계
15608,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15609,CAT_00199,사회·생활>가족·친족>친족관계,사회·생활>가족·친족>친족관계
15611,CAT_00199,사회·생활>가족·친족>친족관계,사회·생활>가족·친족>친족관계
15613,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
15614,CAT_00066,문화·예술>미술,문화·예술>미술
15615,CAT_00375,외교·국제관계>일본>외교·국제관계(일본)>조선시대,외교·국제관계>일본>외교·국제관계(일본)>조선시대
15617,CAT_00135,정치·행정·법제>정치사상·정책,정치·행정·법제>정치사상·정책
15618,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15619,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15620,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15621,CAT_00200,사회·생활>가족·친족>호구·호적,사회·생활>가족·친족>호구·호적
15622,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
15623,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15624,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15625,CAT_00345,정치·행정·법제>사법>사법기관,정치·행정·법제>사법>사법기관
15626,CAT_00103,외교·국제관계>외교기관·사절,외교·국제관계>외교기관·사절
15627,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15628,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15629,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15630,CAT_00345,정치·행정·법제>사법>사법기관,정치·행정·법제>사법>사법기관
15673,CAT_00030,경제·산업>수공업,경제·산업>수공업
15674,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
15675,CAT_00105,외교·국제관계>외교사상·정책,외교·국제관계>외교사상·정책
15676,CAT_00009,서명,서명
15677,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
15678,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
15679,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관>>교육>근대교육기관>실업교육기관
15679,CAT_00182,교육>근대교육기관>실업교육기관,교육>근대교육기관>중등교육기관>>교육>근대교육기관>실업교육기관
15680,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관>>교육>근대교육기관>실업교육기관
15680,CAT_00182,교육>근대교육기관>실업교육기관,교육>근대교육기관>중등교육기관>>교육>근대교육기관>실업교육기관
15681,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
15682,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15683,CAT_00242,사회운동·독립운동>일본제국주의>친일세력,사회운동·독립운동>일본제국주의>친일세력
15684,CAT_00070,문화·예술>음악,문화·예술>음악
15685,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15686,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15756,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15757,CAT_00344,정치·행정·법제>사법>범죄,정치·행정·법제>사법>범죄
15758,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
15759,CAT_00009,서명,서명
15760,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15761,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15762,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15763,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15764,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
15765,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
15766,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15767,CAT_00344,정치·행정·법제>사법>범죄,정치·행정·법제>사법>범죄
15768,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15769,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15770,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15771,CAT_00169,경제·산업>상업·유통·서비스업>상품,경제·산업>상업·유통·서비스업>상품
15772,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
15773,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
15774,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15776,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15777,CAT_00349,정치·행정·법제>입법>입법제도,정치·행정·법제>입법>입법제도
15778,CAT_00309,재정·금융>재정>세무행정,재정·금융>재정>세무행정
15779,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15780,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15781,CAT_00190,국방·군사>군>지방군,국방·군사>군>지방군
15782,CAT_00032,경제·산업>임업,경제·산업>임업
15783,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15784,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15785,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15787,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
15788,CAT_00309,재정·금융>재정>세무행정,재정·금융>재정>세무행정
15789,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15791,CAT_00309,재정·금융>재정>세무행정,재정·금융>재정>세무행정
15792,CAT_00168,경제·산업>상업·유통·서비스업>상점,경제·산업>상업·유통·서비스업>상점
15793,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15794,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15795,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15797,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
15798,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
15800,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
15802,CAT_00135,정치·행정·법제>정치사상·정책,정치·행정·법제>정치사상·정책
15803,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15804,CAT_00108,외교·국제관계>재외동포·단체,외교·국제관계>재외동포·단체
15806,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15807,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15809,CAT_00066,문화·예술>미술,문화·예술>미술
15810,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
15811,CAT_00161,경제·산업>농업>농업일반,경제·산업>농업>농업일반
15812,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15813,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15814,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15815,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15816,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15817,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15818,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
15819,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15820,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15821,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15822,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
15823,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
15824,CAT_00312,재정·금융>재정>재정정책·법령,재정·금융>재정>재정정책·법령
15825,CAT_00309,재정·금융>재정>세무행정,재정·금융>재정>세무행정
15826,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15827,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15828,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15829,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15830,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16078,CAT_00061,문화·예술>문학,문화·예술>문학
16079,CAT_00066,문화·예술>미술,문화·예술>미술
16080,CAT_00066,문화·예술>미술,문화·예술>미술
16081,CAT_00337,전통사상·종교>유교>유교관련시설,전통사상·종교>유교>유교관련시설
16082,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
16083,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16084,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
16086,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16087,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16090,CAT_00169,경제·산업>상업·유통·서비스업>상품,경제·산업>상업·유통·서비스업>상품
16091,CAT_00066,문화·예술>미술,문화·예술>미술
16092,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16093,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16096,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
16097,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
16098,CAT_00169,경제·산업>상업·유통·서비스업>상품,경제·산업>상업·유통·서비스업>상품
16100,CAT_00012,인명,인명
16101,CAT_00332,전통사상·종교>불교>불교관련사건·행사,전통사상·종교>불교>불교관련사건·행사
16102,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
16104,CAT_00284,외교·국제관계>외교협상·협약>조선시대,외교·국제관계>외교협상·협약>조선시대
16105,CAT_00197,국방·군사>군수품>함선·전투기·군사차량,국방·군사>군수품>함선·전투기·군사차량
16106,CAT_00066,문화·예술>미술,문화·예술>미술
16108,CAT_00046,교통·통신>통신·우편,교통·통신>통신·우편
16109,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
16110,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
16111,CAT_00012,인명,인명
16112,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
16114,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
16119,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
16120,CAT_00142,학술·과학기술>자연과학,학술·과학기술>자연과학
16121,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
16122,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16123,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16124,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16125,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16126,CAT_00186,교육>근대교육기관>특수교육기관,교육>근대교육기관>특수교육기관
16127,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16128,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16130,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
16131,CAT_00006,문화재,문화재
15924,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15925,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
15926,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15927,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
15928,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15930,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15932,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15934,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15935,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15936,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
15937,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
15938,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
15939,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
15940,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15941,CAT_00058,국방·군사>전략·전술,국방·군사>전략·전술
15942,CAT_00058,국방·군사>전략·전술,국방·군사>전략·전술
15943,CAT_00185,교육>근대교육기관>초등교육기관,교육>근대교육기관>초등교육기관
15944,CAT_00058,국방·군사>전략·전술,국방·군사>전략·전술
15945,CAT_00128,전통사상·종교>풍수·도참,전통사상·종교>풍수·도참
15946,CAT_00128,전통사상·종교>풍수·도참,전통사상·종교>풍수·도참
