exam_term_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
exam-term:cea51e1d5085b86a075e,canonical:person:bcdeb1bd-a6e5-4b6b-a6f9-9879a6ab5915,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:737a898315a4e512240c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e97194f8584e53680a7a,canonical:heritage:cacb94cf-a798-4886-b414-5f6db8733b0b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b3e48d509bd896405042,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:173d29f717001a939fbd,canonical:event:09e44bb3-236b-4d09-98f0-88e77a1c1c6e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:02854a6c250cfe8109b5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3ec90c4ada0b5b7eef0b,canonical:concept:2c4a1f05-91b3-40fb-b922-0e3baaac721d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1caaf322b7341be0248b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:28767fa34f75f5f9dad1,canonical:heritage:50654d42-4921-4d22-8096-831b2f300732,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9d09a37adf04be514971,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:98f205dfd4f2b9d027e7,canonical:person:5c828945-4896-4f34-8850-91f8c7ad8abf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a6898adad906c944817f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e69fba9f83a13313a439,canonical:concept:74fdfa1c-f15c-416a-86a0-981909d7d68f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5898bf5319788dec9d82,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:50b102680c9f68514342,canonical:concept:b6b47361-872b-4a98-8a8b-e846a27b061c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0b5fde121e752505e6ef,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7ec3e547e00b40b78068,canonical:person:a5b39a51-739c-4314-b53b-ffb7a35f072b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1341ebf494588e803666,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e3b18920492f4b25c3a7,canonical:work:2c4d0c82-4b42-4f75-bb5a-63e5565b7cdf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2dbfd04604f68a4c27bd,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3fe878d15ffeec3726e0,canonical:concept:93a94dc8-a481-4ce6-bc57-b56a5319116f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b9b9acee301c68074aa,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:960730f640a778f7552c,canonical:institution:5f1a607b-8fee-4ca6-a3d3-6d738e986413,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f3ea81864f2524b4508f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:12a56bb1897c22a7751d,canonical:heritage:3036764b-b432-4ed1-9ac2-4746dc71d31b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:18cd56f240f1db462bff,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c87aa5f8464d56ae5eec,canonical:heritage:809f0e0d-df3a-4678-afa7-f41eb4a90191,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3c4e484fffc134b88c23,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:eda2b4549b8fad9dae4e,canonical:institution:e5be133f-8d19-4ffa-a5c2-df3b89af2211,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9966b8b529f7219cf645,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:990028920f196ba1e544,canonical:place:d1910b23-fd4b-4f29-a2bc-381ed65ffe97,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3afba225fac413fb8136,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:30ae7fc2da62cfe2a107,canonical:heritage:16aacaa1-c64b-4dd2-bc84-2a0fa764ea8b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6c3c7dc63f2f62627d5c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9b640f1cce2b4a448385,canonical:concept:a8876d35-cb95-4522-8ff9-631d5374a29a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9bcc88c733d1677da81a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1dd232dd2029db28c9c9,canonical:work:863bf4b4-1326-4820-8ed2-a1164a05fcd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82ff0140d003ffc67e33,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:86b137730baafeee50d7,canonical:concept:0655a720-74ed-4a34-a0bd-652dd562e896,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:eea986005cc95c2d7bce,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2f5974cc22f6c03d3127,canonical:institution:9ee8225d-1570-46c5-ae40-9e276e172714,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5220c69bd47641544491,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f020a0c7466a3325cf0e,canonical:institution:3db5c5cc-56ec-4b10-bfd4-ae8d04d1ec96,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1f4f6a2a0766ef6fbd0c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0f1a30135efb345f7caa,canonical:concept:592bf0ac-f6b3-47cc-b4f7-8a2bd5caf553,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c35762d763a0e1d1714f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7b368cca53b56ca3570c,canonical:work:2dea9185-9d19-40c2-a6b4-0790bdb39aad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:45ca9d0fb889f767b441,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f16e889af23c4711c08a,canonical:heritage:9109569d-08d8-4e23-8195-5ecdccab4538,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1d818a6438cb80ae5d9b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:21164ee6a5f27a5f1c50,canonical:person:960925d1-0e1f-4672-9fd6-5b3dc062e82b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ba019565c73fc85404e5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f4463db4dd0ce0579061,canonical:polity:292adc3c-2c76-42e9-9b39-295101dc8ab1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ec3b7e925c9b3a8a9414,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9e8fea4a7cfe22331431,canonical:place:338e200a-6fcd-4b58-b0ab-4288882b64e5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a68f3be5478ec338da2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0b2be0ca961cf0de2dc9,canonical:work:71a3f5da-160a-4c96-b18c-ddaae94b9e98,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0a61bd9100c838faaa19,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5db7c491cb2a2099ee6d,canonical:concept:f63b9802-785f-4801-a2a5-63e3a1b9e5d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:644d888fc9c4e5802204,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ba297c31ee8cad4dd851,canonical:heritage:b74bbc6a-caf3-47cd-b7e6-53b6ff042406,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:974627cfa26b128643b3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d04dc3097311446bbcd1,canonical:concept:303e5c93-795b-4d7a-b09d-58c66aec5860,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d41ea4583d7484acb3d9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c7053eb34b43557b2a58,canonical:institution:1cd21390-3ba9-4281-93d1-c0f58941b5ee,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82c462d763b637b21540,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6ce8002d09adb1e5232d,canonical:heritage:3e176b9a-433e-402a-855c-da5299a23800,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e4c212783d4c003472cf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ccb007857bffca2dd811,canonical:heritage:1e8e5462-b2cf-445e-91de-5f1b7fa3f172,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7a1e0ce19a0d3dfa7cd0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:893e19d3e1e68f873bf9,canonical:organization:a5a7d899-c43c-42f1-a0db-6bad3e170704,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3291335794d340520d4b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cf6e725c2bacbda4108b,canonical:person:f21dd6e3-0703-4484-88e6-92b4e3aa6ce8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c344b70a825d6ceb9c47,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bfc1e559ef61c0912dd9,canonical:institution:c39c63c0-1494-47c6-a4bf-6b7bfbb8444e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9a42018209c523798f37,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:72ebf18b3c516312b29e,canonical:concept:96e766ed-148c-44ae-9605-55d865bec0b0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4fcf1e77578a72bec910,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f5a8df4423f5311bf0eb,canonical:concept:58c0bd70-2bca-49e0-98e2-11c322969606,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d201afaac0366218e1e6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2e42c8fae9e78fddfac1,canonical:organization:8312b9a7-e156-42fb-a1ac-11f05536ed9e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:aa27fa4922feb128711d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0d489486a632b7b8c0d1,canonical:concept:184713be-9c7c-408f-bb00-67f264260946,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b141dec7bf6f7c0c2d8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e71418a769d88beb7f32,canonical:heritage:0692cb04-53fe-48a2-b140-cdea761a4fb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4f57ad4aa75dc4e3acc2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c1024e14ffdb59ef3d41,canonical:heritage:1ea3742f-a64d-4464-91e5-ca68b74c5b25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:672b156faa94378ae73c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:aac3b4a07668c7b5fa8c,canonical:heritage:1abd5a3b-7d53-4386-8ecf-08f57e914a21,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:10061c09c38812cabfc1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c093b5e30e933f94b3f6,canonical:institution:a6c87133-d744-44b2-83a5-73598a32943f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:64ac043af3670c7214d2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cff3c1000bc84b409e62,canonical:place:785ba65b-32bf-4ff7-b07f-2e91e397c20a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:26dc26f5807942cf4889,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4a8aa6d30bdf89b249f5,canonical:concept:88016e8f-356d-44df-85e8-cf3f39270181,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:97fd62d23cc3a859b3b0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2db5265b84ea1832a1cc,canonical:heritage:179db6bc-f43c-43cd-9981-a5784aa7409e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3b968dea0eb8e5c18ee3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:04cc331d4368bbb20b52,canonical:heritage:8f9a5cd5-0e9b-4773-b117-1fb1f4f807f4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:63bbb0aaa4ef649d955e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d70f410f06789d4fc51c,canonical:heritage:bdbc232f-334c-4216-9754-48556ac65f18,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:be2e2325de90d4d11db8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9924a6cbd3172683ad12,canonical:heritage:82ed0268-9a89-4c47-b366-da03e37cd18f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9524f007b27d6ed3911c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:35c252295f52004af462,canonical:institution:e1b7b653-769b-4cfe-8b7d-09da94ed7619,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9e047f672b7fcca35e16,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:751b11d47e71e048c1d1,canonical:work:a8cb1cfa-1551-4fc5-b31e-c50c5bb25422,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6c8fd77fde7faf5ad6f3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:26a65b2d1fe591e4b937,canonical:polity:99db5658-ea51-4835-8725-aebd31fa13ad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e4ce89e898a864929816,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:36502c1d8a9ee1ab12ab,canonical:concept:0a7fb729-c1b4-447a-babe-963463326430,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ded0c9a563f8198eae38,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f13436185008651dbb2e,canonical:concept:67949a9b-043e-4200-bf9f-47fabc0eb2dc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ce947b23243684c99cf5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5122d1158b8de0ed2011,canonical:heritage:3a009667-a947-4143-aa1c-e17380dcea54,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:198d183e3705e1620dae,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b6c80240479b29203e30,canonical:person:8c3814bc-4363-43a1-886c-56775e2137a3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7c7f779bcbc3052c255d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a9973dbfcb421812b087,canonical:person:8cc50762-722c-4542-ba3f-ce46f0f11f43,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:08c790bf04893176155a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ea1c1e69657b05b97a69,canonical:institution:4ef0639b-f166-48e7-a5ed-276021ffcd35,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a5363a9be5175f6f5457,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d780cca114faf24c4a6e,canonical:organization:6c49a43e-d2d3-4670-99f7-5e5527926a2b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fe042711d4871f15c1c7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:58e78594226d65500f7e,canonical:concept:c0645908-23bc-45e6-b667-d6955a1fb4d7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:29dc797052b5d217113f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f86175574771ff3c992f,canonical:concept:c5f9a801-2022-4885-86f3-0a8c63a33c0f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6f79a226c6c699667195,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6d0fbb1247b30cd1915d,canonical:event:3250250d-85cd-432a-8e55-bb6bdd8a7551,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e5c4bc82eef4e710eb5f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:80fc6a7bb8ebb80d42ce,canonical:heritage:7467db6a-94ac-4d7d-8647-078eba814591,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dc46093705d1a73f2ad9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f9511f85eb105c0e6dcb,canonical:place:d120b17c-6147-4134-868e-bfc6f9c788d2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf596f1292582c8d88e7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8612c108eb3f7df73588,canonical:organization:5664b6ba-8b07-48e7-b45a-5be3b6f6d94a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ba919580012d7816f789,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:55618c038785c7f3cedc,canonical:heritage:d47d9043-721c-4817-93d4-fc63c03bd579,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a21d47b298ed5da7d6e9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5a896ecf828548da4ca4,canonical:heritage:b187da9a-9e41-42fd-a07d-403fb0d9ed1e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:639cb8c7208aaf8751c6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e820442a46203a74cf47,canonical:polity:93dc5acb-d328-421d-a4e7-b13c86e68c8a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bf7ddfb5a303dfe73ff3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e02b1f0a97ebcdacc9eb,canonical:heritage:82196edf-88ac-4173-8cf5-4c980502de52,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9f8b4ea03d0677658eb5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a75d3eea237aeed58cf7,canonical:person:027d002f-29e5-4013-9818-5c08fe31b181,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:07d6a8ba22891861e5fd,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9fe9f3ba464a41d142fa,canonical:polity:806d1005-8965-4ef2-a8d6-df8dfe45b3da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:54de2ae0855a78abffb5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1a95cfb8134c590f5ca5,canonical:heritage:d0a5b6e4-d7d7-4b3c-ac50-c2e91acc8bdc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6b1c8fcd31f524d1b570,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:59170fb67f46f94155d1,canonical:organization:d395464f-e5dc-43c0-bfd1-f3b0b3009136,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a8559693e66ce0b7e631,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b10e7684968ce0eea7c6,canonical:institution:ea62641c-4a78-4d2e-86cb-2c9a0aea1baa,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ba4d45ac8eb03a23ef3b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4c62177d82f672ae48a4,canonical:work:51111f5c-5aad-45bd-903b-36a4545bfa99,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:043c7f890799caf3996c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5805913c8c0fee73fe99,canonical:concept:8b128c7c-9c7a-4d69-bba8-0e12045a8e76,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:74ff139bf92615d33eb0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5d0f4782be9b47eee5c7,canonical:heritage:bd15187a-b447-4c1e-931a-0707f5d5d415,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b2a3dc41dd5bb8fa0c6b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:28ce147007c107124fad,canonical:concept:edff2a71-f770-4b67-8b98-21def5193835,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0f99490b789e52518c07,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:46cce6f4b02b7a86367a,canonical:organization:d643b133-fa82-48fa-b2d5-e24878fdaa86,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7f5a444fe37958600e77,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0673a3c90ebad54ca176,canonical:institution:06a14a25-2b5e-4dae-ba39-55d7f215e09e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3976ff50943cdea6038d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a4be2b6f58dc14babf8a,canonical:institution:343b62eb-9f4b-4f6d-883e-d2300c118747,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:392519b72fbfe0b25503,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7436afd48cb9fdd935d5,canonical:heritage:efd2d736-4798-4264-b23d-f0050ea4686e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6599225dc35a52c029e9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a29ed68c5d58ad8a772d,canonical:institution:e0f9c0b3-8a6a-458b-b9b7-331bc4b89b6f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fe42db0795814573fb6e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:37aa2475277f9fbb1a11,canonical:place:011dd710-85c7-46a5-9368-e358ca39abeb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cbb3f5451170a089ee71,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:63d224b88d71eb792ab3,canonical:concept:a08a738d-7724-4170-ab90-c87f8a7298e9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:867973065da951633f6c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3408a88e9bb8545b2ed9,canonical:organization:25113c38-3c2f-4b2f-8570-cfb7e8cc8a1c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:47ad6d0ca1b6db117c39,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:77340a182560e087f2cf,canonical:event:62efdd2d-9459-4064-adbb-88c5023f1622,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:82cb8b17f989fe9d18e3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:07155bb3996059e90c1e,canonical:concept:8a8832a6-2e7e-477b-ac24-ee3553de4393,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0036f1237b1784060959,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:70ee1649642644b0b696,canonical:person:2a0d0f86-6442-4129-bf5a-f14e71b8afae,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b4908716378bb0f8ecb1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2cb08d80c690597acaf5,canonical:place:ebc8f84d-f943-41ee-978e-5d66b6742c19,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e11ab1b66047550d2b6c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cee708623dad560a2b4d,canonical:work:cc6bb94e-8d7c-42a1-804f-5bcb23e901ec,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:48b18c8e5aac1207d7a4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bd7a818d94774e15017a,canonical:institution:a1758047-efdc-40e3-bfa6-ab917a5ec84a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:af997d00b7946e7c1b8a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fa5ff7c5728f00d05505,canonical:institution:afd91ace-6508-4c56-9127-635fe49107f1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7ff63a98430a9a2a3632,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4e4be5422d67f112e5e1,canonical:person:4a712c0f-f91a-47da-b656-4ea48f5656ca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:63bd5534922ebf01b7ab,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a5d74ab1e3dc2b7b38f8,canonical:concept:f75b81d9-4b08-48b6-84a6-0128c053ae57,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3dbc552fbb58790fe801,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5da341281f440a9b8a03,canonical:work:8de4d76a-c652-411f-b0b7-9a2898c16266,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a857f9576b887dac71ad,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4fc5b6759c1e626e7d93,canonical:institution:0602878c-28a8-4910-900c-2b03ebf427c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:209edb3e7a8eec321167,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:94209286c7605c6d48c4,canonical:concept:c5185706-ee15-4f6d-8a5b-c8be9b2780a9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b1cc395d43f9f14a52d7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ba52ec5cb06466d185ab,canonical:place:be2bb3b3-c598-49de-be34-5e34be889b04,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f55332236a1d2a460f45,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e80e85800aae809f6570,canonical:institution:6a29b71e-b15a-419f-8194-4bcf7b18cc40,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5afb1b5d8eb9acc78d2d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:d59e8e9f2e5fa4415790,canonical:institution:2e005769-fde3-448e-b9ce-235c7c8b1b1c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e35524ecea3d9b1faa80,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:52b72270a4d47a5a1960,canonical:event:c8a3f90d-2c2c-44d4-a92b-8bb0f69e39e3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4c93ba6b85be4233e894,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:af448e15165f5ff7eed8,canonical:heritage:a67bfca8-1bbb-45f9-9e5c-9ec07c11d1de,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:953d838418f2b3203c33,korean-history-fact-graph-2026-07-28-contextual-v7
