source_record_id,source,source_key,source_release,source_metadata_json,graph_release_id
ITKC:EVENT:ITKC_PH_1300A_0125:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0125:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0125""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0126:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0126:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0126""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0127:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0127:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0127""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0128:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0128:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0128""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0129:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0129:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0129""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0130:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0130:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0130""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0131:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0131:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0131""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0132:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0132:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0132""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0133:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0133:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0133""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0134:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0134:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0134""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0135:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0135:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0135""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0136:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0136:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0136""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0138:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0138:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0138""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0139:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0139:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0139""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0140:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0140:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0140""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0141:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0141:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0141""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0142:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0142:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0142""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0143:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0143:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0143""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0144:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0144:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0144""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0145:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0145:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0145""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0146:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0146:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0146""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0147:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0147:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0147""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0148:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0148:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0148""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0149:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0149:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0149""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0150:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0150:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0150""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0152:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0152:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0152""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0153:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0153:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0153""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0154:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0154:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0154""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0155:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0155:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0155""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0156:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0156:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0156""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0158:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0158:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0158""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0159:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0159:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0159""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0160:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0160:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0160""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0161:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0161:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0161""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0162:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0162:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0162""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0163:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0163:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0163""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0164:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0164:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0164""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0165:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0165:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0165""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0166:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0166:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0166""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0167:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0167:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0167""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0168:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0168:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0168""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0169:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0169:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0169""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0170:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0170:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0170""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0171:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0171:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0171""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0172:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0172:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0172""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0173:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0173:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0173""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0174:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0174:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0174""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0176:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0176:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0176""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0177:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0177:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0177""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0178:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0178:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0178""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0179:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0179:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0179""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0180:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0180:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0180""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0181:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0181:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0181""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0183:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0183:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0183""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0184:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0184:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0184""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:EVENT:ITKC_PH_1300A_0185:sha256-b824cb8eb9575bbc,ITKC_EVENT_RELATION,ITKC:EVENT:ITKC_PH_1300A_0185:sha256-b824cb8eb9575bbc,sha256-033a21e0e2a18c75,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0185""}",korean-history-fact-graph-2026-07-27-contextual-v1
