entity_id,source_record_id,graph_release_id
provisional:source_record:ITKC:PERSON:P065572:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065572:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046099:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046099:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047975:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047975:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046144:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046144:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046170:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046170:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046173:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046173:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047686:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047686:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048508:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048508:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049138:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049138:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046209:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046209:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046618:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046618:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P037618:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P037618:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043130:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043130:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046201:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046201:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046189:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046189:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046203:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046203:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046259:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046259:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046316:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046316:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046330:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046330:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046341:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046341:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047701:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047701:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048739:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048739:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049056:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049056:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047192:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047192:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047653:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047653:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046405:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046405:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046361:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046361:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046373:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046373:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046454:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046454:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046460:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046460:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043393:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043393:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046485:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046485:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046491:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046491:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046519:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046519:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046544:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046544:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046548:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046548:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046555:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046555:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048390:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048390:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P040167:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P040167:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049052:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049052:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056207:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P056207:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046565:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046565:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P064664:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P064664:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046576:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046576:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046580:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046580:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046617:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046617:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046633:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046633:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046637:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046637:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046640:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046640:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046643:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046643:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046690:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046690:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046693:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046693:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046714:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046714:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046729:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046729:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046743:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046743:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047795:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047795:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043692:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043692:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048713:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048713:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065322:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065322:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046781:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046781:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P045531:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P045531:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P035513:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P035513:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047528:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047528:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048354:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048354:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066705:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P066705:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P038532:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P038532:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046819:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046819:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046831:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046831:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046841:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046841:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048030:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048030:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046118:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046118:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046875:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046875:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046869:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046869:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046886:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046886:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046944:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046944:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065438:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065438:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046960:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046960:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P042727:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P042727:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048813:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048813:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048058:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048058:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046987:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046987:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057738:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P057738:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047028:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047028:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047030:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047030:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047032:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047032:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047047:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047047:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047068:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047068:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047102:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047102:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047104:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047104:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047110:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047110:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047111:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047111:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063246:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P063246:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047134:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047134:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048965:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048965:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047087:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047087:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047154:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047154:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049341:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049341:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047757:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047757:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047207:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047207:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047223:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047223:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047226:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047226:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047227:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047227:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047228:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047228:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047243:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047243:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047283:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047283:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048899:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048899:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047361:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047361:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047362:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047362:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047367:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047367:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P053043:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P053043:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P056553:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P056553:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065814:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065814:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047375:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047375:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P054145:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P054145:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047383:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047383:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047399:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047399:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047403:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047403:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048290:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048290:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047464:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047464:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047477:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047477:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047481:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047481:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047500:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047500:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048788:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048788:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047511:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047511:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047530:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047530:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047550:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047550:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P053013:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P053013:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047598:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047598:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P067183:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P067183:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047600:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047600:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055586:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055586:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047649:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047649:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047673:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047673:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047675:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047675:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047814:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047814:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P058345:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P058345:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060391:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060391:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047694:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047694:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047707:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047707:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047712:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P047712:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P049228:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P049228:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
