exam_term_id,term,normalized_term,term_variants_json,resolution_case_ids_json,categories_json,entity_type_proposals_json,problem_count,problem_ids_json,source_link_status,normalization_policy_version,resolution_policy_version,search_text,resolution_status,target_count,target_resolution_status,exact_search_eligible,retrieval_eligible,fact_retrieval_eligible,terminal_fact_retrieval_eligible,graph_release_id
exam-term:4443f432abe8c82440d6,누각,누각,"[""누각""]","[""resolution-case:9a7123cbfe718a11198b""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_1486""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,누각,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44490d519efaa36d1c2e,류성룡,유성룡,"[""류성룡"", ""유성룡""]","[""resolution-case:d96e27309fdb2b6ac637""]","[""인물""]","[""Person""]",4,"[""cj_v41_0539"", ""cj_v41_0920"", ""cj_v41_0970"", ""cj_v41_1217""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,류성룡,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4478483dfcf4b332e960,김윤실,김윤실,"[""김윤실""]","[""resolution-case:bb6496b7f91832889ae4""]","[""인물""]","[""Person""]",1,"[""cj_v41_0300""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,김윤실,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4482234d4577c799d29d,문체반정,문체반정,"[""문체반정""]","[""resolution-case:0fdacd051e5f2a994bde""]","[""정책""]","[""Concept""]",1,"[""cj_v41_0309""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,문체반정,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:449a19e33a4d071554e7,남북 이산가족 상봉,남북이산가족상봉,"[""남북 이산가족 상봉""]","[""resolution-case:806c9ca0b3e468ae66e8""]","[""사건""]","[""Event""]",1,"[""cj_v41_0377""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,남북 이산가족 상봉,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44b0951c2936601d3c28,재일본 대한민국 민단,재일본대한민국민단,"[""재일본 대한민국 민단""]","[""resolution-case:e834cb41cc449d951d3c""]","[""단체""]","[""Organization""]",1,"[""cj_v41_0555""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,재일본 대한민국 민단,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44b41486822d16240e7f,마립간,마립간,"[""마립간""]","[""resolution-case:709bb72d67dfb28290d6""]","[""제도""]","[""Concept""]",8,"[""cj_v41_0004"", ""cj_v41_0051"", ""cj_v41_0097"", ""cj_v41_0147"", ""cj_v41_0198"", ""cj_v41_0475"", ""cj_v41_0522"", ""cj_v41_0718""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,마립간,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44c163991e3b418fea06,최익현,최익현,"[""최익현""]","[""resolution-case:864e4370438a92512bb0""]","[""인물""]","[""Person""]",12,"[""cj_v41_0027"", ""cj_v41_0265"", ""cj_v41_0268"", ""cj_v41_0372"", ""cj_v41_0411"", ""cj_v41_0503"", ""cj_v41_0792"", ""cj_v41_0988"", ""cj_v41_1125"", ""cj_v41_1226"", ""cj_v41_1318"", ""cj_v41_1411""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,최익현,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44d0f4f53561ee2f48ef,신고,신고,"[""신고""]","[""resolution-case:33a3330eb6b9887e43e3""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0927""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,신고,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44d760dc84df4d34656f,홍산 전투,홍산전투,"[""홍산 전투""]","[""resolution-case:309d73c8b09681113320""]","[""사건""]","[""Event""]",5,"[""cj_v41_0020"", ""cj_v41_0640"", ""cj_v41_0827"", ""cj_v41_1063"", ""cj_v41_1495""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,홍산 전투,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:44e52f533bbc33b890b6,존덕정,존덕정,"[""존덕정""]","[""resolution-case:998884167c40963a5611""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0590""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,존덕정,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4503fd756dc1eb705cfd,세계무역기구,세계무역기구,"[""세계무역기구""]","[""resolution-case:7dbdf860dd59a85e3d25""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1142""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,세계무역기구,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:450ca886908388a9bf98,중정대,중정대,"[""중정대""]","[""resolution-case:6587a1cc3613f2d48830""]","[""기관""]","[""Institution""]",4,"[""cj_v41_0053"", ""cj_v41_0201"", ""cj_v41_0622"", ""cj_v41_1247""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,중정대,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:451c2936a0e78db27fbb,경인선 철도 부설권,경인선철도부설권,"[""경인선 철도 부설권""]","[""resolution-case:8e09a3889f12dc43abf7""]","[""정책""]","[""Concept""]",1,"[""cj_v41_0270""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,경인선 철도 부설권,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:455f8e4a387b186e42ba,강홍립,강홍립,"[""강홍립""]","[""resolution-case:6642f4e04f8aeddea982""]","[""인물""]","[""Person""]",11,"[""cj_v41_0120"", ""cj_v41_0491"", ""cj_v41_0687"", ""cj_v41_0827"", ""cj_v41_0873"", ""cj_v41_0919"", ""cj_v41_1068"", ""cj_v41_1216"", ""cj_v41_1359"", ""cj_v41_1405"", ""cj_v41_1453""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,강홍립,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45733809b7e3dd3a54be,송인명,송인명,"[""송인명""]","[""resolution-case:eb709d29d8b2e6158f17""]","[""인물""]","[""Person""]",1,"[""cj_v41_1360""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,송인명,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:458f3a0f437425cbd139,이벌찬,이벌찬,"[""이벌찬""]","[""resolution-case:2bdcb20e267e8666c63d""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0049"", ""cj_v41_0522""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이벌찬,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:459376b807046b86ce80,지적도,지적도,"[""지적도""]","[""resolution-case:cb53c3281cdb55125915""]","[""문헌""]","[""Work""]",1,"[""cj_v41_1468""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,지적도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45994caeb7323e4eaa72,천도교기념관,천도교기념관,"[""천도교기념관""]","[""resolution-case:a3d7c764b686be6f0d9c""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0794""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,천도교기념관,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45b0b22f711e69e7bda2,제1사단,제일사단,"[""제1사단""]","[""resolution-case:2022047028994584b1e3""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0236""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,제1사단,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45cda0b760b3b71aab74,사대문,사대문,"[""사대문""]","[""resolution-case:827bcf2e226d557e8897""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0734""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,사대문,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45e33c47252f78c863c2,용식,용식,"[""용식""]","[""resolution-case:bac31b5a0e09ad9235d4""]","[""인물""]","[""Person""]",1,"[""cj_v41_0479""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,용식,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:45f24ccab9b506d7d0d0,유네스코,유네스코,"[""유네스코""]","[""resolution-case:86e9c15dd10b262bd01c""]","[""기관""]","[""Institution""]",1,"[""cj_v41_1116""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,유네스코,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:460544b5b82c545f4fac,장수왕,장수왕,"[""장수왕""]","[""resolution-case:3b5c1120f8f09e1c3ba7""]","[""인물""]","[""Person""]",8,"[""cj_v41_0102"", ""cj_v41_0148"", ""cj_v41_0516"", ""cj_v41_0522"", ""cj_v41_0669"", ""cj_v41_0671"", ""cj_v41_0856"", ""cj_v41_1389""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,장수왕,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46110b7f3a68221fb541,후삼국 시대,후삼국시대,"[""후삼국 시대""]","[""resolution-case:11796e090ca2763fcb4d""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0567""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,후삼국 시대,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:461ddb4d41c90752aae1,유엔군 전몰장병 추모명비,유엔군전몰장병추모명비,"[""유엔군 전몰장병 추모명비""]","[""resolution-case:434f95a0e65c9e7b6479""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_1188""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,유엔군 전몰장병 추모명비,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:461fb818003728cd4cd4,금송,금송,"[""금송""]","[""resolution-case:2291933390b435dab1c9""]","[""유물""]","[""Heritage""]",1,"[""cj_v41_0195""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,금송,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:462cb14cc4e7f0d50a5e,정중부,정중부,"[""정중부""]","[""resolution-case:fbc3450ce74c89b7c635""]","[""인물""]","[""Person""]",18,"[""cj_v41_0014"", ""cj_v41_0109"", ""cj_v41_0204"", ""cj_v41_0348"", ""cj_v41_0486"", ""cj_v41_0579"", ""cj_v41_0630"", ""cj_v41_0678"", ""cj_v41_0726"", ""cj_v41_0768"", ""cj_v41_0818"", ""cj_v41_0866"", ""cj_v41_0913"", ""cj_v41_1062"", ""cj_v41_1108"", ""cj_v41_1160"", ""cj_v41_1300"", ""cj_v41_1397""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,정중부,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46342e8108914e2c4638,생원시,생원시,"[""생원시""]","[""resolution-case:6076592cc1c01982c6a0""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0168""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,생원시,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:463856b18737e28da97a,칠정산 내외편,칠정산내외편,"[""칠정산 내외편""]","[""resolution-case:0a9762269804e32b05c7""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0015""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,칠정산 내외편,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:465c6476356d0ef73fde,정동행성,정동행성,"[""정동행성""]","[""resolution-case:b4e9b4c22aeca1b8b7cf""]","[""기관""]","[""Institution""]",5,"[""cj_v41_0580"", ""cj_v41_0633"", ""cj_v41_0679"", ""cj_v41_0961"", ""cj_v41_1108""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,정동행성,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4669852312d99274a4c9,정전,정전,"[""정전""]","[""resolution-case:ea91683d0814e34b56f2""]","[""제도""]","[""Concept""]",3,"[""cj_v41_0782"", ""cj_v41_1103"", ""cj_v41_1313""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,정전,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:467acf5cb1320992de77,용장성,용장성,"[""용장성""]","[""resolution-case:8d5316843bda02a18466""]","[""유적""]","[""Heritage""]",6,"[""cj_v41_0539"", ""cj_v41_0630"", ""cj_v41_0818"", ""cj_v41_1011"", ""cj_v41_1348"", ""cj_v41_1495""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,용장성,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4683200766e9488e48ff,대한국민의회,대한국민의회,"[""대한국민의회""]","[""resolution-case:8aea72926661102fdad0""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0467""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,대한국민의회,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:468bc75075979f4dd98b,경잠기,경잠기,"[""경잠기""]","[""resolution-case:5ebd1e9585186ead83b2""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0400""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,경잠기,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:469dd9e2dd04e13fb0a7,후삼국,후삼국,"[""후삼국""]","[""resolution-case:a8621e2709f417ac4457""]","[""국가""]","[""Polity""]",4,"[""cj_v41_0387"", ""cj_v41_0853"", ""cj_v41_1055"", ""cj_v41_1490""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,후삼국,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46a27cf3906a02c47c6b,칠패,칠패,"[""칠패""]","[""resolution-case:8ccafa00520a60f7d2b2""]","[""지명""]","[""Place""]",2,"[""cj_v41_0782"", ""cj_v41_1313""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,칠패,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46cce6f4b02b7a86367a,사림,사림,"[""사림""]","[""resolution-case:2ddd67a4cab561f85e03"", ""resolution-case:d4e933dbbda65b017354""]","[""단체"", ""제도""]","[""Concept"", ""Organization""]",14,"[""cj_v41_0018"", ""cj_v41_0211"", ""cj_v41_0396"", ""cj_v41_0448"", ""cj_v41_0538"", ""cj_v41_0736"", ""cj_v41_0780"", ""cj_v41_0826"", ""cj_v41_0871"", ""cj_v41_1114"", ""cj_v41_1213"", ""cj_v41_1261"", ""cj_v41_1336"", ""cj_v41_1355""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,사림,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46d4b85b2909bd4a6a17,후삼국 통일,후삼국통일,"[""후삼국 통일""]","[""resolution-case:8cb6f2f3c0299caeb504""]","[""사건""]","[""Event""]",2,"[""cj_v41_0013"", ""cj_v41_1104""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,후삼국 통일,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46d54cfb8bc55cd2f2d7,환도산성,환도산성,"[""환도산성""]","[""resolution-case:480ac8ff59bbb75c1d52""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0380""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,환도산성,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:46f6d074680d3d77ad52,무장 투쟁,무장투쟁,"[""무장 투쟁""]","[""resolution-case:7a177783bc593f15b7dc""]","[""사건""]","[""Event""]",1,"[""cj_v41_0703""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,무장 투쟁,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:47087a9bfb976fda5171,등주,등주,"[""등주""]","[""resolution-case:ffde800c6752f971f6d8""]","[""지명""]","[""Place""]",12,"[""cj_v41_0151"", ""cj_v41_0246"", ""cj_v41_0294"", ""cj_v41_0528"", ""cj_v41_0572"", ""cj_v41_0633"", ""cj_v41_0675"", ""cj_v41_0809"", ""cj_v41_0858"", ""cj_v41_0956"", ""cj_v41_1152"", ""cj_v41_1243""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,등주,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:471088b35f1b3d5eb03a,불국사 다보탑,불국사다보탑,"[""불국사 다보탑""]","[""resolution-case:7aa12e73153a4755fafd""]","[""문화재""]","[""Heritage""]",2,"[""cj_v41_img_51_09"", ""cj_v41_img_53_17""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,불국사 다보탑,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4726fde558954dd5725c,왕오천축국전,왕오천축국전,"[""왕오천축국전""]","[""resolution-case:16438c20a6b91ac33840""]","[""문헌""]","[""Work""]",12,"[""cj_v41_0008"", ""cj_v41_0197"", ""cj_v41_0385"", ""cj_v41_0433"", ""cj_v41_0623"", ""cj_v41_0670"", ""cj_v41_0719"", ""cj_v41_0765"", ""cj_v41_0865"", ""cj_v41_1100"", ""cj_v41_1147"", ""cj_v41_1295""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,왕오천축국전,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:473864aac93325d428f1,고비,고비,"[""고비""]","[""resolution-case:dd3f9eeef55e99644564""]","[""인물""]","[""Person""]",2,"[""cj_v41_0200"", ""cj_v41_1395""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,고비,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4738877e7fe2025ab201,좌평,좌평,"[""좌평""]","[""resolution-case:32cf7625d54fa43ecdf3""]","[""제도""]","[""Concept""]",4,"[""cj_v41_0337"", ""cj_v41_0668"", ""cj_v41_1487"", ""cj_v41_img_62_05""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,좌평,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:4744d7132e6b99949628,이차돈,이차돈,"[""이차돈""]","[""resolution-case:d178039d450efc614bf5""]","[""인물""]","[""Person""]",11,"[""cj_v41_0004"", ""cj_v41_0051"", ""cj_v41_0198"", ""cj_v41_0336"", ""cj_v41_0574"", ""cj_v41_0673"", ""cj_v41_0718"", ""cj_v41_0766"", ""cj_v41_1002"", ""cj_v41_1047"", ""cj_v41_1342""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이차돈,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:47659edecd7f681f3bb9,명량,명량,"[""명량""]","[""resolution-case:c6c88b2ad2c78b581db1""]","[""지명""]","[""Place""]",2,"[""cj_v41_0213"", ""cj_v41_0540""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,명량,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:47711f7485f38680fed8,개벽,개벽,"[""개벽""]","[""resolution-case:a822a371ec0635112b5e""]","[""문헌""]","[""Work""]",6,"[""cj_v41_0276"", ""cj_v41_0468"", ""cj_v41_1081"", ""cj_v41_1130"", ""cj_v41_1423"", ""cj_v41_1469""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,개벽,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:47823115ac07bd64c0ca,무시험 추첨제,무시험추첨제,"[""무시험 추첨제""]","[""resolution-case:67dad3d4460b9f9dd5eb""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0376"", ""cj_v41_1140""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,무시험 추첨제,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:47c706974f7a78f27282,헐버트,헐버트,"[""헐버트""]","[""resolution-case:9165629a45a393b0091b""]","[""인물""]","[""Person""]",4,"[""cj_v41_0837"", ""cj_v41_0979"", ""cj_v41_1421"", ""cj_v41_1466""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,헐버트,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
