term_name,term_ch,term_year,term_times,term_lk,term_desc
청자모자원형연적,靑瓷母子猿形硯滴,?,고려시대,문화재,12세기 무렵 만들어진 청자 연적으로 간송미술관 소장.
청화백자산수화조문대호,靑華白磁山水畵鳥文大壺,?,조선후기,문화재,조선후기에 만들어진 백자 항아리로 우학문화재단 소장.
백자대호,白磁大壺,?,조선후기,문화재,조선후기에 만들어진 대형 백자 항아리로 우학문화재단 소장.
백자호,白磁壺,?,조선전기,문화재,조선 전기 입호(立壺)의 전형적인 모습을 보이는 백자 2점으로 호암미술관 소장.
백제창왕명석조사리감,百濟昌王銘石造舍利龕,566,삼국시대,문화재,"566년(백제 위덕왕 13)에 만들어진 사리를 보관하는 용기로, 능산리 절터의 중앙부에 자리한 목탑 자리 아래에서 출토. 국립부여박물관 소장."
백자발,白磁鉢,?,조선시대,문화재,조선시대에 경기도 광주지방의 관요(官窯)에서 제작된 듯한 백자 대접으로 호암미술관 소장.
백자주자,白磁注子,?,조선전기,문화재,15세기 후반 경기도 광주 일대의 분원요(分院窯)에서 만들어진 백자 주전자로 호림박물관 소장.
정빈이씨,靖嬪李氏,?,조선후기,인명>성격별>왕실>후비·황후,조선 영조의 후궁. 효장세자(孝章世子)의 어머니.
고운영정,孤雲影幀,?,통시대,문화재,제작연대 미상의 고운(孤雲) 최치원(崔致遠) 영정. 경상북도 청도군 각남면 일곡동 학남서원 계동사(1882년 건립) 소장.
고창분청사기요지,高敞粉靑砂器窯址,?,조선시대,문화재,"조선시대의 분청사기 가마터로, 전라북도 고창군 부안면 수동리에 있음."
곤재우득록목판,困齋愚得錄木板,1689-1692,조선후기,문화재,"1689년(숙종 15)-1692년(숙종 18) 동안 작업한 우득록(愚得錄)의 목판으로, 우득록은 곤재(困齋) 정개청(鄭介淸)의 문집."
곤지기변,困知記辨,?-?,조선후기,전통사상·종교>유교>유교사상·신앙,조선후기의 학자 한원진(韓元震)이 명나라의 나흠순(羅欽順)이 쓴 ≪곤지기(困知記)≫에 대해 비판한 글. ≪남당집(南塘集)≫ 잡저에 수록.
공단,貢緞,?-?,조선시대,경제·산업>상업·유통·서비스업>상품,조선시대 두껍고 무늬가 없는 비단의 하나.
공물정안,貢物定案,?-?,조선후기,재정·금융>재정>세무행정,조선후기 갑오년에 개정된 봉상시(奉常寺)의 것으로 추정되는 공안(貢案). 갑오년은 1804년으로 추정.
공신도감자,功臣都監字,?-?,조선후기,학술·과학기술>공학·기술,조선후기 공신도감(功臣都監)에서 각종 녹권(錄券)과 회맹록(會盟錄)을 찍기 위해 만든 목활자.
공심판가,公審判歌,?-?,조선후기,문화·예술>음악,"1850년대의 작품으로 추정되는 노랫말로, 신부 최양업(崔良業)이 천주교 교리 교육을 위해 만듬."
공주오룡리귀부,公州五龍里龜趺,?,조선시대,문화재,"조선시대의 탑비로, 충청남도 공주시 이인면 오룡리에 있음."
공주옥녀봉성,公州玉女峰城,?,삼국시대,문화재,"백제시대의 성곽으로, 충청남도 공주시 옥룡동에 위치. 공산성(公山成)에 부속된 보조 산성으로 추정."
과거등록,科擧謄錄,?,,서명>유형별>사회과학>행정학,"조선시대 과거 때 입격자(入格者) 명부인 방목(榜目)을 작성하고, 이를 장부에 등록하던 제도. 각 시험 장소에서 출방(出榜)한 뒤 시관(試官)들이 작성."
광산김씨대덕5년준호구,光山金氏大德五年準戶口,1301,고려후기,사회·생활>가족·친족>호구·호적,1301년(충렬왕 27)에 발급된 김련(金璉)의 준호구.
광산김씨예안파종가소장전적,光山金氏禮安派宗家所藏典籍,?,,문화재,"조선전기의 전적(典籍)과 서첩(書帖)으로, 광산김씨 예안파 종손가에 전함. 전적 10종 58책, 서첩 3책."
광운지보,廣運之寶,?-?,조선시대,정치·행정·법제>행정>행정제도,조선시대에 사용하던 어보(御寶).
진안대군,鎭安大君,1354-1393,조선전기,인명>성격별>왕실>왕자,"조선 태조의 맏아들로, 어머니는 신의왕후 한씨(神懿王后韓氏)이고, 부인은 찬성사 지윤(池奫)의 딸."
곽처웅괘서사건,郭處雄掛書事件,1733,조선후기,정치·행정·법제>정치>정치사건,1733년(영조 9) 남원에서 발생한 익명의 대자보를 게시한 사건. 이인좌(李麟佐)의 난에 대한 처리 결과를 비방함.
의순관영조도,義順館迎詔圖,1572,조선전기,문화·예술>미술,1572년(선조 5) 10월 명(明) 사신(使臣)이 의주(義州) 의순관(義順館)에 도착하던 때의 광경을 그린 필자 미상의 화첩(畵帖).
의약동참,議藥同參,1673,조선후기,사회·생활>직업,"1673년(현종 14)에 설치한 내의원(內醫院) 소속의 의관으로, 약을 진공(進供)하는 업무를 담당."
의우총,義牛塚,?,통시대,문화재,경상북도 구미시 산동면 인덕리에 있는 소무덤.
의혼,議婚,?-?,통시대,사회·생활>풍속·의례>풍속,혼담이 오고간 뒤 혼인에 합의를 보고 허혼(許婚)하기까지의 과정.
이광사초상,李匡師肖像,1774,조선후기,문화·예술>미술,1774년(영조 50)에 신한평(申漢枰)이 그린 이광사(李匡師)의 초상.
이금산수도,泥金山水圖,?-?,조선후기,문화·예술>미술,조선후기 이징(李澄)이 검은 비단 바탕에 금물로 그린 산수화. 국립중앙박물관 소장.
이숭원초상화,李崇元肖像畵,?,조선전기,문화재,조선전기의 문신 충간공(忠簡公) 이숭원(李崇元)의 초상화.
이명신도비,李蓂神道碑,1575,조선전기,문화재,"1575년(선조 8) 건립한 조선시대의 문신 정간공(貞簡公) 이명(李蓂)의 신도비로, 서울특별시 노원구 월계동에 있음."
이시발신도비,李時發神道碑,1658,조선후기,문화재,"1658년(효종 9) 건립한 벽오(碧梧) 이시발(李時發)의 신도비로, 충청북도 진천군 초평면 용정리에 있음."
임당정공신도비,林塘鄭公神道碑,1646,조선후기,문화재,"1646년(인조 24)에 건립한 임당(林塘) 정유길(鄭惟吉)의 신도비로, 서울특별시 동작구 사당동에 있음."
이씨분재기,李氏分財記,?,조선전기,문화재,16세기에 신사임당의 어머니 용인 이씨 부인이 다섯 딸에게 재산을 나누어 준 문서.
이애남매분재기,李璦男妹分財記,1494,조선전기,사회·생활>가족·친족>가족제도,1494년(성종 25) 6월 이애의 9남매가 모여 부모에게서 받은 노비를 나눈 뒤 기록한 문서.
이의정,二宜亭,?-?,조선후기,문화·예술>미술,조선 인조 때 허목(許穆)이 지은 누정. 경상남도 의령군 대의면 중촌리 곡소마을에 있음.
이재초상,李縡肖像,?,조선후기,문화재,조선후기의 문신 이재(李縡)를 그린 초상화.
이채초상,李采肖像,1802,조선후기,문화재,1802년(순조 2)에 문신 이채(李采)를 그린 작가 미상의 영정.
이항복초상,李恒福肖像,?,조선시대,문화재,조선시대의 문신 이항복(李恒福)을 그린 초상화.
이제개국공신교서,李濟開國功臣敎書,1392,조선전기,문화재,1392년(태조 1) 이성계(李成桂)가 개국일등공신 이제(李濟)에게 내린 공신녹훈교서(功臣錄勳敎書).
이통설,理通說,?-?,조선후기,전통사상·종교>유교>유교사상·신앙,"조선 순조 때 성리학자 기정진(奇正眞)의 논설로, 이이(李珥)의 이통기국(理通氣局)에 대한 해석에서 권우인(權宇仁)의 <이통(理通)>에 대한 해석을 비판."
이현궁,梨峴宮,?-?,조선후기,문화·예술>미술,한성 동부 연화방(蓮花坊)에 위치한 조선 광해군의 잠저(潛邸).
명순옹주,明順翁主,?,고려후기,인명,고려말 우왕(禑王)의 후궁인 연쌍비(燕雙飛).
권지지후,權知祗候,1029-1275,고려시대,정치·행정·법제>인사,고려시대 합문(閤門)에 딸린 종7품의 임시 관직.
고가,告暇,?-?,조선시대,정치·행정·법제>인사,벼슬아치가 휴가를 청하거나 사직을 청하는 것.
명유,名儒,?-?,통시대,전통사상·종교>유교>유교학파·용어,학문이 뛰어나 명망을 떨친 유학자.
검시관척,檢屍官尺,1483-?,조선시대,정치·행정·법제>사법>사법제도,조선시대 사자(死者)의 상처(傷處)를 헤아리기 위한 동제(銅製) 검시기구.
고가,雇價,?-?,조선시대,재정·금융>임금·소득,노동의 대가로 받은 삯.
고가,估價, ,조선시대,경제·산업>상업·유통·서비스업>상품,물품이나 용역 등의 가치를 가격으로 환산하여 계산함.
명인전,明仁殿,?-?,고려시대,문화·예술>미술,고려시대 궁궐 안에 있던 전각의 하나.
고부청시사,告訃請諡使,?-?,조선시대,외교·국제관계>외교기관·사절,우리나라의 임금이 승하했을 때 이를 알리고 시호를 청하기 위해 중국에 파견하는 사신.
은차,銀釵,1483-?,조선시대,정치·행정·법제>사법>사법제도,조선시대 검시(檢屍) 과정에서 독약에 의한 중독치명 여부를 가리는 수단으로 사용된 은비녀.
고사,告祀,?-?,통시대,사회·생활>풍속·의례>풍속,음식을 차려 놓고 액운이 없어지고 길운(吉運)이 오기를 신령에게 비는 제사.
목가,木稼,?-?,통시대,사회·생활>자연현상·재해>자연·자연현상,서리가 초목에 얼어 붙어 하얗게 된 현상.
고사,告辭,?-?,조선시대,사회·생활>풍속·의례>국가의례,조선시대 외방의 관직으로 나가는 신하가 부임하기 전 임금에게 나아가 하직 인사를 올리는 일.
고사,庫司,?-?,조선시대,전통사상·종교>불교>불교종파·용어,"절에 있는 6인의 지사(知事) 중 도사(都寺), 감사(監寺), 부사(副寺)를 가리키는 말."
고율,考律,?-?,통시대,정치·행정·법제>사법>사법제도,율령(律令)의 조사와 형옥(刑獄)의 사찰에 관한 일.
공립,拱立,?-?,통시대,사회·생활>풍속·의례>국가의례,두 손을 모아 마주 잡고 고개를 숙이고 서 있는 것.
과시,課試,?-?,고려시대-조선시대,정치·행정·법제>인사,정기적으로 일정한 시기에 보는 시험.
과시,科詩,?-?,고려시대-조선시대,정치·행정·법제>인사,고려-조선시대 과거 시험을 치를 때 짓는 시.
목자,木子,?-?,고려후기,전통사상·종교>풍수·도참,이(李)자의 파자(破字)로 특히 목자득국(木子得國)이라 하여 태조 이성계의 조선 건국을 예언하는 말임.
과방,過房,?-?,조선시대,사회·생활>가족·친족>친족관계,조선시대에 아들 없는 사람이 조카나 같은 일가의 소목(昭穆)이 맞는 사람을 양자로 삼는 것.
평시책,平時冊,?-?,조선시대,정치·행정·법제>행정>행정제도,"조선시대 임금이나 왕비, 세자 및 세자빈 등이 평상시에 받은 옥책(玉冊)이나 죽책(竹冊) 등으로 된 봉책문(封冊文)."
상군사,上軍使,993,고려전기,국방·군사>군직,고려 성종 12년에 거란의 침입을 막기 위해 임시로 두었던 군직(軍職).
편전,便殿,?-?,조선시대,사회·생활>일상생활>주생활,조선시대 임금이 평상시에 거처하면서 정사(政事)를 보는 궁전.
팔분,八分,?-?,통시대,문화·예술>미술,예서(隷書) 2분(二分)과 전서(篆書) 8분(八分)을 섞어서 만든 한자의 서체(書體).
8릉,八陵,?-?,조선시대,사회·생활>풍속·의례>매장,함경도에 있는 조선 태조의 임금으로 추존된 4대조와 그 왕비의 능.
상서,庠序, ,초기철기시대,외교·국제관계>중국>교육·과학기술(중국),"중국 주(周)·은(殷)의 학교. 주나라는 상(庠), 은나라는 서(序)라고 하였음."
패장,牌將,?-?,조선시대,국방·군사>군직,조선시대 포도청의 당번 책임 장교.
상선,常膳,?-?,통시대,사회·생활>일상생활>식생활,평상시에 먹는 음식. 특히 임금이 먹는 음식.
상안전,常安殿,?-?,고려시대,문화·예술>미술,고려시대 서경(西京: 평양)에 있었던 전각.
편배,鞭配,?-?,조선시대,정치·행정·법제>사법>사법제도,죄인의 등을 채찍으로 때리는 형벌.
상약직장,尙藥直長,?-1310,고려시대,정치·행정·법제>인사,고려시대 어약(御藥)의 조제를 맡아보던 상약국(尙藥局)의 정7품 관직.
무임소국무위원,無任所國務委員,1948-1988,현대,정치·행정·법제>인사,1948년 정부수립 이후 원(院)·부(部)·처(處)의 장관이 아닌 국무위원.
편관,編管,?-?,조선시대,정치·행정·법제>사법>사법제도,죄인을 변방의 고을로 귀양보내면 해당고을의 수령이 편호(編戶)로 편성하여 죄인을 관리하던 일.
정무장관,政務長官,1988-?,현대,정치·행정·법제>인사,원(院)·부(部)·처(處)의 장관이 아닌 국무위원.
상정전,詳政殿,?-?,고려전기,문화·예술>미술,고려전기 개경에 있던 궁궐의 전각. 성종이 거처하던 곳인데 목종 때에 불탐.
난언,亂言,?-?,통시대,정치·행정·법제>사법>범죄,정사(政事)와 관련하여 꺼리지 않고 되는 대로 말함으로써 나라를 어지럽게 하는 반역에 해당하는 말.
패두,牌頭,?-?,조선시대,국방·군사>군직,장용위(壯勇衛) 소속 군사의 인솔자.
상제,喪祭,?-?,통시대,사회·생활>풍속·의례>가정의례,상사(喪事)를 당한 후 지내는 제사와 의식.
미국,美國,1776-?,조선후기-현대,역사일반>국가>현대국가,북아메리카대륙의 캐나다와 멕시코 사이에 있는 나라.
포한,捕限,?-?,조선시대,정치·행정·법제>사법>사법제도,조선시대 죄인을 체포해야 할 책임이 있는 관리에게 주어진 일정한 시한.
민족통일총본부,民族統一總本部,1946-1948,현대,정치·행정·법제>정치>정치조직·단체,1946년 이승만(李承晩) 주도로 결성된 우익계열의 정치조직.
