event_id,event_name,person_id,person_name
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P030454,유명천(柳命天)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P030690,유상운(柳尙運)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P032259,유혁연(柳赫然)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P035039,윤휴(尹鑴)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P036893,이남(李柟)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P037011,이단하(李端夏)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P039818,이상진(李尙眞)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P042125,이언강(李彦綱)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P043323,이원정(李元禎)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P044291,이익상(李翊相)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P044582,이인하(李仁夏)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P054263,정재숭(鄭載嵩)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P058051,조지겸(趙持謙)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P063322,허견(許堅)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P063510,허목(許穆)
ITKC_PH_1300A_0278,경신대출척〔庚申大黜陟許堅之獄〕,P063869,허적(許積)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P012474,남구만(南九萬)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P016551,박승종(朴承宗)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P017910,박치도(朴致道)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P024347,신익상(申翼相)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P028900,오정위(吳挺緯)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P028908,오정창(吳挺昌)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P032403,유효립(柳孝立)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P032641,윤계(尹堦)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P035039,윤휴(尹鑴)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P036893,이남(李柟)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P038693,이민서(李敏敍)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P039818,이상진(李尙眞)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P043323,이원정(李元禎)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P044222,이이첨(李爾瞻)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P045105,이정(李楨)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P049189,이흥립(李興立)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P054148,정인홍(鄭仁弘)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P059877,최동준(崔東準)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P063322,허견(許堅)
ITKC_PH_1300A_0279,윤휴 사사〔尹鑴賜死〕,P065495,홍우원(洪宇遠)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P005654,김덕원(金德遠)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P005982,김만기(金萬基)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P006983,김석익(金錫翼)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P009518,김익훈(金益勳)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P013993,목임일(睦林一)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P014828,민유중(閔維重)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P023580,신범화(申範華)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P024568,신종화(申宗華)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P028637,오시수(吳始壽)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P028900,오정위(吳挺緯)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P028908,오정창(吳挺昌)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P035039,윤휴(尹鑴)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P036893,이남(李柟)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P040124,이선(李選)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P042125,이언강(李彦綱)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P042298,이여발(李汝發)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P043023,이우정(李宇鼎)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P043142,이운징(李雲徵)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P044358,이익형(李益亨)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P045105,이정(李楨)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P048309,이현일(李玄逸)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P057846,조정시(趙挺時)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P063322,허견(許堅)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P063869,허적(許積)
ITKC_PH_1300A_0281,정원로의 옥〔李元成上變鄭元老之獄〕,P064127,허후(許厚)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P002480,권두기(權斗紀)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P003055,권시경(權是經)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P005982,김만기(金萬基)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P006989,김석주(金錫胄)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P009518,김익훈(金益勳)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P014901,민정중(閔鼎重)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P017983,박태손(朴泰遜)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P021689,송광연(宋光淵)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P023580,신범화(申範華)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P024135,신완(申琓)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P024483,신정(申晸)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P025639,심유(沈濡)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P027270,안후(安垕)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P027288,안후태(安後泰)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P028388,오도일(吳道一)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P033082,윤리(尹理)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P036893,이남(李柟)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P039818,이상진(李尙眞)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P045105,이정(李楨)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P050000,임영(林泳)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P057529,조이병(趙爾炳)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P058337,조태상(趙泰相)
ITKC_PH_1300A_0282,보사공신 선정〔保社功臣勘勳〕,P062171,한구(韓構)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P003055,권시경(權是經)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P005259,김기문(金起門)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P013993,목임일(睦林一)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P015146,민희(閔凞)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P017983,박태손(朴泰遜)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P021124,성호징(成虎徵)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P024135,신완(申琓)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P024483,신정(申晸)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P025729,심익현(沈益顯)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P026686,안여석(安如石)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P028637,오시수(吳始壽)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P032641,윤계(尹堦)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P033180,윤방(尹昉)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P036893,이남(李柟)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P041560,이시만(李蓍晩)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P045105,이정(李楨)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P048690,이홍적(李弘迪)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P052347,정만화(鄭萬和)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P054053,정익(鄭榏)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P058051,조지겸(趙持謙)
ITKC_PH_1300A_0284,오시수 사사〔吳始壽賜死〕,P064736,홍만용(洪萬容)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P014828,민유중(閔維重)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P016290,박세당(朴世堂)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P017973,박태보(朴泰輔)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P024709,신천익(愼天翊)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P033145,윤문거(尹文擧)
ITKC_PH_1300A_0283,이단하 탄핵〔劾李端夏〕,P037011,이단하(李端夏)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P002393,권대운(權大運)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P005654,김덕원(金德遠)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P006989,김석주(金錫胄)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P014892,민점(閔點)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P014901,민정중(閔鼎重)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P035039,윤휴(尹鑴)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P035981,이관징(李觀徵)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P037086,이당규(李堂揆)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P038693,이민서(李敏敍)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P044240,이익(李翊)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P052353,정면(鄭勔)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P063510,허목(許穆)
ITKC_PH_1300A_0280,현종실록 개수〔改顯宗實錄〕,P063869,허적(許積)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P002395,권대윤(權大胤)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P006989,김석주(金錫胄)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P010875,김창협(金昌協)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P011863,김환(金煥)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P012285,나양좌(羅良佐)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P016622,박신규(朴信圭)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P022144,송시열(宋時烈)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P030413,유명견(柳命堅)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P030797,유성상(柳星相)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P037318,이덕주(李德周)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P040124,이선(李選)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P044240,이익(李翊)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P045341,이정영(李正英)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P054691,정창도(丁昌燾)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P063578,허새(許璽)
ITKC_PH_1300A_0285,노론과 소론의 분기〔壬戌三告變之獄 老少論議之始分〕,P067210,황징(黃徵)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P004970,김구(金構)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P005654,김덕원(金德遠)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P006846,김상헌(金尙憲)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P006989,김석주(金錫胄)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P007596,김수흥(金壽興)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P014901,민정중(閔鼎重)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P016355,박세채(朴世采)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P018000,박태유(朴泰維)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P020169,서종태(徐宗泰)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P022144,송시열(宋時烈)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P024135,신완(申琓)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P028388,오도일(吳道一)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P031049,유신일(兪信一)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P033282,윤빈(尹彬)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P036198,이굉(李宏)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P037586,이동욱(李東郁)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P039602,이상(李翔)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P039818,이상진(李尙眞)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P040267,"이성계(李成桂)
태조(太祖)"
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P042125,이언강(李彦綱)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P044240,이익(李翊)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P045697,"이종(李倧)
인조(仁祖)"
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P048518,"이호(李淏)
효종(孝宗)"
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P054301,정재희(鄭載禧)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P054582,정지화(鄭知和)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P058051,조지겸(趙持謙)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P062171,한구(韓構)
ITKC_PH_1300A_0286,효종인조의 불천위 논의〔孝宗仁祖世室 太祖追諡議〕,P063106,한태동(韓泰東)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P002342,권기(權愭)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P003053,권시(權諰)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P006989,김석주(金錫胄)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P009518,김익훈(金益勳)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P012285,나양좌(羅良佐)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P016290,박세당(朴世堂)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P016355,박세채(朴世采)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P022144,송시열(宋時烈)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P030210,유담후(柳譚厚)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P033444,윤선거(尹宣擧)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P034367,윤증(尹拯)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P034451,윤진(尹搢)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P034575,윤추(尹推)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P037011,이단하(李端夏)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P037835,이류(李𣞗)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P038693,이민서(李敏敍)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P039410,이사명(李師命)
ITKC_PH_1300A_0287,윤증에 대한 산림초치〔尹拯承召至果川退歸〕,P039586,이삼달(李三達)
ITKC_PH_1300A_0288,무산부 창설〔刱設茂山府〕,P012474,남구만(南九萬)
ITKC_PH_1300A_0288,무산부 창설〔刱設茂山府〕,P034548,윤천뢰(尹天賚)
ITKC_PH_1300A_0288,무산부 창설〔刱設茂山府〕,P040691,이세화(李世華)
ITKC_PH_1300A_0288,무산부 창설〔刱設茂山府〕,P044620,이일(李鎰)
ITKC_PH_1300A_0295,난민의 처리〔究治亂民〕,P013960,목내선(睦來善)
ITKC_PH_1300A_0295,난민의 처리〔究治亂民〕,P024057,신여철(申汝哲)
ITKC_PH_1300A_0295,난민의 처리〔究治亂民〕,P044582,이인하(李仁夏)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P006021,김만중(金萬重)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P007596,김수흥(金壽興)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P012474,남구만(南九萬)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P014986,민진주(閔鎭周)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P016355,박세채(朴世采)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P028062,여성제(呂聖齊)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P030337,유득일(兪得一)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P032252,유헌(兪櫶)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P035933,이곽(李漷)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P036893,이남(李柟)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P042180,이언순(李彦純)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P042379,"이연(李棩)
현종(顯宗)"
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P042806,이요(李㴭)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P044297,이익수(李益壽)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P045105,이정(李楨)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P045383,이정익(李禎翊)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P046835,이징(李澂)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P046860,이징명(李徵明)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P047934,이항(李杭)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P048518,"이호(李淏)
효종(孝宗)"
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P056387,조사석(趙師錫)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P059691,최규서(崔奎瑞)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P060240,최석정(崔錫鼎)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P062519,한성우(韓聖佑)
ITKC_PH_1300A_0289,장희빈의 원자 출산〔張禧嬪誕元子〕,P067394,희빈장씨(禧嬪張氏)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P002393,권대운(權大運)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P003260,권유(權愈)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P003908,권해(權瑎)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P005654,김덕원(金德遠)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P007570,김수항(金壽恒)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P007596,김수흥(金壽興)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P012839,남용익(南龍翼)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P013100,남치훈(南致薰)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P013960,목내선(睦來善)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P013993,목임일(睦林一)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P014021,목창명(睦昌明)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P022144,송시열(宋時烈)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P025760,심재(沈梓)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P030690,유상운(柳尙運)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P033282,윤빈(尹彬)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P033444,윤선거(尹宣擧)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P034367,윤증(尹拯)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P035039,윤휴(尹鑴)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P042125,이언강(李彦綱)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P042139,이언기(李彦紀)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P042734,이옥(李沃)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P043701,이윤수(李允修)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P044297,이익수(李益壽)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P047930,이항(李沆)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P048223,이현기(李玄紀)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P054899,정태화(鄭太和)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P059691,최규서(崔奎瑞)
ITKC_PH_1300A_0290,원자의 책봉〔元子定號〕,P063510,허목(許穆)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P006451,김보택(金普澤)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P021127,성혼(成渾)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P022516,송준길(宋浚吉)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P028388,오도일(吳道一)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P030690,유상운(柳尙運)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P034396,윤지선(尹趾善)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P040973,이수언(李秀彦)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P044133,이이(李珥)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P047416,이탄(李坦)
ITKC_PH_1300A_0298,오도일의 일화〔吳道一任淸風時事〕,P049313,이희무(李喜茂)
